"","condition","genes","base_mean","log2fold_change","lfc_se","stat","pvalue","padj","direction_wide","x1","vaccine","day","dose","infection","type","regimen","disease_vac","severity","gse_id","variant","prior_infection","previous_vaccination"
"6959","ChAd-BNT (V2, D3)","BATF2",141.761063766692,2.44729764465969,0.432402119566111,5.65977254486033,1.515737532176e-08,7.94378629260847e-07,"UP",47,"BNT",3,2,0,"RNA","HE","V","H","GSE201533","None","No","Yes"
"6960","ChAd-BNT (V2, D3)","MIR4489",70.1045092935249,-1.1951954412487,0.272546932569166,-4.38528304091401,1.15835060917036e-05,0.00023063887802052,"DOWN",47,"BNT",3,2,0,"RNA","HE","V","H","GSE201533","None","No","Yes"
"6961","ChAd-BNT (V2, D3)","HNRNPA3P1",8.25396668653483,-1.03185181102531,0.363957278577707,-2.83509046736926,0.00458127104433463,0.0256151649031198,"DOWN",47,"BNT",3,2,0,"RNA","HE","V","H","GSE201533","None","No","Yes"
"6962","ChAd-BNT (V2, D3)","SUCNR1",27.5166402997066,1.16008072923794,0.373321482634994,3.10745773602368,0.00188703965588273,0.013007213358887,"UP",47,"BNT",3,2,0,"RNA","HE","V","H","GSE201533","None","No","Yes"
"6963","ChAd-BNT (V2, D3)","EPHB2",293.390082016711,1.32066497137542,0.333414620046478,3.96102897704761,7.46274747563815e-05,0.00104925793089491,"UP",47,"BNT",3,2,0,"RNA","HE","V","H","GSE201533","None","No","Yes"
"6964","ChAd-BNT (V2, D3)","MIR142",72.9804561597529,1.23167841357748,0.318293004120903,3.86963708793809,0.0001089974797476,0.00141983501154282,"UP",47,"BNT",3,2,0,"RNA","HE","V","H","GSE201533","None","No","Yes"
"6965","ChAd-BNT (V2, D3)","CLU",3233.21789686622,-1.00324739424736,0.296231103537609,-3.38670511727676,0.00070737375502288,0.00610939685860361,"DOWN",47,"BNT",3,2,0,"RNA","HE","V","H","GSE201533","None","No","Yes"
"6966","ChAd-BNT (V2, D3)","STAT1",22403.4253290798,1.71382604327787,0.211560462916204,8.10088056933724,5.45627955760377e-16,1.07087837766276e-13,"UP",47,"BNT",3,2,0,"RNA","HE","V","H","GSE201533","None","No","Yes"
"6967","ChAd-BNT (V2, D3)","SIVA1",202.680701426823,1.26439856511612,0.307540804818695,4.11131968605442,3.93404045432886e-05,0.00062380324895763,"UP",47,"BNT",3,2,0,"RNA","HE","V","H","GSE201533","None","No","Yes"
"6968","ChAd-BNT (V2, D3)","CSF2",9.04587578455612,-3.12128626899592,0.804769347153332,-3.87848553133476,0.00010510877681457,0.0013865995975662,"DOWN",47,"BNT",3,2,0,"RNA","HE","V","H","GSE201533","None","No","Yes"
"6969","ChAd-BNT (V2, D3)","OTOF",481.848706306747,4.18940808974322,0.505920607660752,8.28076189486327,1.22389686517492e-16,2.55874264182331e-14,"UP",47,"BNT",3,2,0,"RNA","HE","V","H","GSE201533","None","No","Yes"
"6970","ChAd-BNT (V2, D3)","CMPK2",2111.21787906353,2.637856557373,0.299161842904383,8.81748999726581,1.17054049328164e-18,3.6908484996359e-16,"UP",47,"BNT",3,2,0,"RNA","HE","V","H","GSE201533","None","No","Yes"
"6971","ChAd-BNT (V2, D3)","TBX1",3.41240713948432,1.21380612099429,0.394807051124128,3.07442867987853,0.00210906141651876,0.0141187709500755,"UP",47,"BNT",3,2,0,"RNA","HE","V","H","GSE201533","None","No","Yes"
"6972","ChAd-BNT (V2, D3)","LINC01093",9.49054060968436,1.38324631179665,0.489634560045458,2.82505857361913,0.0047271973611647,0.0262025688889458,"UP",47,"BNT",3,2,0,"RNA","HE","V","H","GSE201533","None","No","Yes"
"6973","ChAd-BNT (V2, D3)","CD274",645.229341118365,1.31195623272432,0.200737880330779,6.53566845760483,6.33260585085089e-11,5.71837281386225e-09,"UP",47,"BNT",3,2,0,"RNA","HE","V","H","GSE201533","None","No","Yes"
"6974","ChAd-BNT (V2, D3)","IFIT1",2582.76330660672,2.59958317131019,0.533351465143094,4.87405274233707,1.09331779981657e-06,3.22034832491146e-05,"UP",47,"BNT",3,2,0,"RNA","HE","V","H","GSE201533","None","No","Yes"
"6975","ChAd-BNT (V2, D3)","MX1",6706.61014016567,2.29854513822478,0.318654359025217,7.21328634968674,5.46173907159324e-13,6.86608426817153e-11,"UP",47,"BNT",3,2,0,"RNA","HE","V","H","GSE201533","None","No","Yes"
"6976","ChAd-BNT (V2, D3)","TNFRSF4",51.278646488567,2.07435228134502,0.425716082412169,4.87261902249837,1.10128467381564e-06,3.23390983452978e-05,"UP",47,"BNT",3,2,0,"RNA","HE","V","H","GSE201533","None","No","Yes"
"6977","ChAd-BNT (V2, D3)","NECAB2",32.056851776454,-2.02516246093403,0.623968423383467,-3.24561690149734,0.00117196435471306,0.00899862770401236,"DOWN",47,"BNT",3,2,0,"RNA","HE","V","H","GSE201533","None","No","Yes"
"6978","ChAd-BNT (V2, D3)","LINC01151",43.2283629890153,-1.199349373039,0.389698324163746,-3.07763543918924,0.00208649998670099,0.0140075883923933,"DOWN",47,"BNT",3,2,0,"RNA","HE","V","H","GSE201533","None","No","Yes"
"6979","ChAd-BNT (V2, D3)","FCGR1A",1136.46883492624,2.41893864100876,0.325252006377517,7.43712135076308,1.02903014875999e-13,1.52248968317306e-11,"UP",47,"BNT",3,2,0,"RNA","HE","V","H","GSE201533","None","No","Yes"
"6980","ChAd-BNT (V2, D3)","FCGR1A",1136.46883492624,2.41893864100876,0.325252006377517,7.43712135076308,1.02903014875999e-13,1.52248968317306e-11,"UP",47,"BNT",3,2,0,"RNA","HE","V","H","GSE201533","None","No","Yes"
