"","Cond1","Cond2","Shared","NotShared_cond1","NotShared_cond2","Total_Genes_Cond1","Total_Genes_Cond2","Genes_Names","Percentage_Shared_Cond1","Percentage_Shared_Cond2","pvalue","-log(p)"
"191","ChAd (V2, D1) UP","BNT (V2, D1) UP",236,123,307,359,543,"ANKRD22, GBP1P1, SERPING1, GBP1, BATF2, GBP4, CXCL10, GBP5, FBXO6, LAMP3, LAP3, SIMALR, IDO1, CD274, P2RY14, ALMS1P1, PSME2, WARS1, UBE2L6, SAMD4A, STAT1, EPSTI1, APOL6, GBP6, FCGR1A, RTP4, TRIM22, PDCD1LG2, MYOF, ATF3, ETV7, STAT2, GCH1, SEPTIN4, AIM2, WDFY1, VAMP5, SAMD9L, IFIH1, SPATS2L, IFI35, C2, PML, XAF1, RMI2, DDX60, PARP12, SOCS1, APOL1, CARD17P, CMPK2, PARP9, OAS1, MOV10, TAP1, FCGR1CP, PARP14, IFI44, IFIT3, PSTPIP2, RNF213, ZBP1, TNFSF10, OAS2, GRIN3A, GRAMD1B, GBP2, OAS3, SCO2, IFI6, DHX58, TRIM5, SCARF1, SLAMF8, ISG15, IRF7, RIGI, RSAD2, NUB1, CEACAM1, LGALS3BP, SP140, BISPR, RHBDF2, BST2, TRAFD1, TDRD7, FCGR1BP, IFIT5, TFEC, TMEM268, LINC02555, IFIT2, GBP3, OTOF, PLSCR1, EIF2AK2, APOL2, ODF3B, ZCCHC2, TYMP, IFI44L, DTX3L, SDC3, TAP2, TNFAIP6, HERC5, IFITM3, CALHM6, SAMD9, SLC6A12, OASL, NMI, TNFSF13B, TRIM21, KPTN, IFI16, LY6E, RUFY4, LACTB, MX1, EPB41L3, CARD16, LHFPL2, TIMM10, RAB39A, TLR7, CXCL9, DHRS9, RAB1AP1, DDX60L, TCN2, IRF9, MLKL, USP18, IFIT1, EXOC3L1, C1QC, LRRK2-DT, XXYLT1-AS2, PSME2P1, C1QB, ISG20, IL31RA, GPR84, FBXO39, HELZ2, HERC6, ETV7-AS1, IL27, CLEC6A, LINC02471, LINC02068, FRMD3, SIGLEC1, DOCK4, AGRN, MT2A, PRRG4, TRIM6, FAM225A, CXCL11, HES4, CCDC194, MIR130AHG, SAT1, RSPH9, NRIR, LINC02773, RN7SKP26, NRN1, RNU7-40P, CCL2, MSR1, CASP5, C15orf48, CACNA1E, PSME2P2, PRAL, MTND5P14, FDPSP3, GARIN4, CACNA1A, MTND6P5, MTND4P14, CFAP58-DT, ENSG00000272567, IDO2, MTND1P11, MARCO, RN7SL124P, FAM72A, GK-IT1, CCL8, MIR4736, HESX1, LMNB1-DT, CDHR5, RNF213-AS1, FAP, OR51R1P, RPL7AP42, NASPP1, RPS29P14, SLC1A3, KCNMA1, BNIP5, CIBAR1, RNU1-100P, CBX3P10, LAP3P2, BCL2L14, LIF, LINC02574, MIR4308, RNU6-1294P, VWA3B, DNM1P33, IFI27, RNU7-41P, TMEM123-DT, CFB, LYPD5, RPS3AP43, LINC00487, LINC02701, PLSCR2, KCTD14, SLIT2, STAT4-AS1, MMADHCP2, F3, SLC30A4-AS1, RNA5SP237, DNAAF1, SFRP1",65.74,43.46,9.19587224563718e-39,38.0364070708304
"192","BNT (V3, D1) UP","BNT (V2, D1) UP",285,74,164,359,449,"ANKRD22, GBP1P1, SERPING1, GBP1, BATF2, GBP4, CXCL10, GBP5, FBXO6, LAMP3, LAP3, SIMALR, IDO1, CD274, P2RY14, ALMS1P1, PSME2, WARS1, UBE2L6, SAMD4A, STAT1, EPSTI1, APOL6, GBP6, FCGR1A, RTP4, TRIM22, PDCD1LG2, MYOF, ATF3, ETV7, STAT2, GCH1, APOL4, SEPTIN4, AIM2, WDFY1, VAMP5, SAMD9L, IFIH1, SPATS2L, IFI35, C2, PML, XAF1, RMI2, DDX60, PARP12, SOCS1, APOL1, CARD17P, CMPK2, PARP9, OAS1, MOV10, TAP1, FCGR1CP, PARP14, IFI44, CYBB, IFIT3, PSTPIP2, RNF213, ZBP1, TNFSF10, OAS2, GRIN3A, GRAMD1B, GBP2, OAS3, SCO2, IFI6, DHX58, TRIM5, SCARF1, SLAMF8, ISG15, IRF7, RIGI, RSAD2, NUB1, CEACAM1, LGALS3BP, SP140, BISPR, RHBDF2, TRAFD1, TDRD7, FCGR1BP, IFIT5, TFEC, TMEM268, LINC02555, IFIT2, GBP3, OTOF, PLSCR1, EIF2AK2, APOL2, ODF3B, TYMP, P2RX7, IFI44L, DTX3L, SDC3, TAP2, TNFAIP6, HERC5, SORT1, IFITM3, CALHM6, SLC6A12, OASL, TNFSF13B, CTSL, KPTN, ASPHD2, IFI16, LY6E, SMCO4, RUFY4, SECTM1, LACTB, MX1, RIPK2, LHFPL2, TIMM10, RAB39A, TLR7, TIFA, CXCL9, SIGLEC16, DHRS9, RAB1AP1, DDX60L, TCN2, USP18, IRF1, IFIT1, STX11, EXOC3L1, C1QC, LRRK2-DT, XXYLT1-AS2, CCRL2, PSME2P1, C1QB, ISG20, IL31RA, GPR84, FBXO39, HELZ2, ETV7-AS1, IL27, CLEC6A, LINC02471, LINC02068, FRMD3, SIGLEC1, DOCK4, PLAAT4, FAS, KLF5, VPS9D1, AGRN, MT2A, EFCAB2, PRRG4, TRIM6, TRPV4, FAM225A, KCNJ10, CXCL11, HES4, LPCAT2, CCDC194, MIR130AHG, SAT1, RSPH9, GK, NRIR, LINC02773, RN7SKP26, NGFR, NRN1, RNU7-40P, CCL2, MSR1, CASP5, C15orf48, CACNA1E, GADD45G, PSME2P2, PRAL, MTND5P14, FDPSP3, GARIN4, ACOD1, FAM20A, MTND4P14, KLHDC7B-DT, ENSG00000272567, IDO2, MARCO, RN7SL124P, P2RY6, GK-IT1, CCL8, CAPNS2, MIR4736, HESX1, PRMT5-DT, LMNB1-DT, CDHR5, KCNJ2, C1QA, CDC45, RNU6-275P, FAP, RPL7AP42, NASPP1, RPS29P14, SLC1A3, KCNMA1, BNIP5, LAP3P2, BCL2L14, GBP7, LIF, LINC02574, MIR4308, NDUFB4P11, VWA3B, HMGA2-AS1, GSDMC, SIGLEC11, DNM1P33, TMEM51, IFI27, RNU7-41P, CAPNS1P1, H2BP2, OR7E100P, LINC01556, CFB, LYPD5, RPS3AP43, LINC00487, FGF13, SMTNL1, ZDHHC19, RPL21P57, NMRAL2P, PLSCR2, METTL7B, CFAP97D1, KCTD14, SLIT2, IMMP1LP2, STAT4-AS1, MMADHCP2, GPR42, GLDN, OOSP3, F3, HCAR1, NUDCP1, LINC01415, MYBPHL, SLC30A4-AS1, RNA5SP237, RNU1-28P, RCBTB2P1, COL1A1, RPL38P4, FAM225B, EDNRB, SLC8A2, GLRX3P2, SFRP1, EXOC3L4, OR52B4, CIBAR1P1, PLA1A, LINC03019",79.39,63.47,6.83115121941343e-14,13.1655061006951
"193","BNT-MO (V3, D1) UP","BNT (V2, D1) UP",295,64,470,359,765,"ANKRD22, GBP1P1, SERPING1, GBP1, BATF2, GBP4, CXCL10, GBP5, FBXO6, LAMP3, LAP3, SIMALR, IDO1, CD274, P2RY14, ALMS1P1, PSME2, WARS1, UBE2L6, SAMD4A, STAT1, EPSTI1, APOL6, GBP6, FCGR1A, RTP4, TRIM22, PDCD1LG2, MYOF, ATF3, ETV7, STAT2, GCH1, APOL4, SEPTIN4, AIM2, WDFY1, VAMP5, SAMD9L, IFIH1, SPATS2L, IFI35, C2, PML, XAF1, RMI2, DDX60, PARP12, SOCS1, APOL1, CARD17P, CMPK2, PARP9, OAS1, MOV10, TAP1, FCGR1CP, PARP14, IFI44, CYBB, IFIT3, PSTPIP2, RNF213, ZBP1, TNFSF10, OAS2, GRIN3A, GRAMD1B, GBP2, OAS3, SCO2, IFI6, DHX58, TRIM5, SCARF1, SLAMF8, ISG15, IRF7, RIGI, RSAD2, NUB1, CEACAM1, LGALS3BP, SP140, BISPR, RHBDF2, BST2, TRAFD1, TDRD7, FCGR1BP, IFIT5, TFEC, TMEM268, LINC02555, IFIT2, GBP3, OTOF, PLSCR1, EIF2AK2, APOL2, ODF3B, ZCCHC2, TYMP, P2RX7, IFI44L, DTX3L, SDC3, TAP2, TNFAIP6, HERC5, SORT1, IFITM3, CALHM6, SAMD9, SLC6A12, OASL, NMI, TNFSF13B, TRIM21, KPTN, ASPHD2, IFI16, LY6E, SMCO4, RUFY4, SECTM1, LACTB, MX1, RIPK2, CARD16, LHFPL2, TIMM10, RAB39A, TIFA, CXCL9, SIGLEC16, DHRS9, RAB1AP1, DDX60L, TCN2, IRF9, USP18, IRF1, IFIT1, STX11, EXOC3L1, C1QC, LRRK2-DT, XXYLT1-AS2, CCRL2, PSME2P1, C1QB, ISG20, IL31RA, GPR84, FBXO39, HELZ2, ETV7-AS1, IL27, CLEC6A, LINC02471, LINC02068, FRMD3, SIGLEC1, DOCK4, PLAAT4, FAS, KLF5, VPS9D1, AGRN, MT2A, EFCAB2, PRRG4, TRIM6, TRPV4, FAM225A, KCNJ10, CXCL11, HES4, LPCAT2, CCDC194, MIR130AHG, SAT1, RSPH9, GK, NRIR, LINC02773, RN7SKP26, NGFR, NRN1, RNU7-40P, CCL2, MSR1, CASP5, C15orf48, CACNA1E, GADD45G, PSME2P2, PRAL, MTND5P14, FDPSP3, GARIN4, ACOD1, FAM20A, MUC1, CACNA1A, MTND4P14, KLHDC7B-DT, CFAP58-DT, ENSG00000272567, IDO2, RN7SL124P, P2RY6, GK-IT1, CCL8, CAPNS2, MIR4736, HESX1, PRMT5-DT, LMNB1-DT, CDHR5, INSYN2B, RNF213-AS1, KCNJ2, C1QA, RNU6-275P, FAP, OR51R1P, RPL7AP42, NASPP1, RPS29P14, SLC1A3, KCNMA1, BNIP5, CIBAR1, RNU1-100P, LAP3P2, BCL2L14, GBP7, LIF, LINC02574, MIR4308, RNU6-1294P, NDUFB4P11, VWA3B, HMGA2-AS1, GSDMC, SIGLEC11, DNM1P33, TMEM51, IFI27, RNU7-41P, CAPNS1P1, H2BP2, LYPD5, RPS3AP43, LINC00487, FGF13, SMTNL1, ZDHHC19, RPL21P57, PLSCR2, METTL7B, KCTD14, SLIT2, IMMP1LP2, STAT4-AS1, LINC03062, MMADHCP2, GPR42, GLDN, UBE2V1P6, OOSP3, F3, HCAR1, LINC01415, MYBPHL, SLC30A4-AS1, RNA5SP237, RCBTB2P1, DNAAF1, COL1A1, CALHM6-AS1, FAM225B, EDNRB, SLC8A2, GLRX3P2, ITPR2-AS1, SFRP1, PDE4DIPP7, HNRNPA1P24, RPL12P19, CIBAR1P1, APOBEC3B-AS1, LINC03019",82.17,38.56,1.68219308129722e-25,24.7741241575694
"194","ChAd-BNT (V3, D1) UP","BNT (V2, D1) UP",269,90,873,359,1142,"ANKRD22, GBP1P1, SERPING1, GBP1, BATF2, GBP4, CXCL10, GBP5, FBXO6, LAMP3, LAP3, SIMALR, IDO1, CD274, P2RY14, ALMS1P1, PSME2, WARS1, UBE2L6, SAMD4A, STAT1, EPSTI1, APOL6, GBP6, FCGR1A, RTP4, TRIM22, PDCD1LG2, MYOF, ATF3, ETV7, STAT2, GCH1, APOL4, SEPTIN4, AIM2, WDFY1, VAMP5, SAMD9L, IFIH1, SPATS2L, IFI35, C2, PML, XAF1, RMI2, DDX60, PARP12, SOCS1, APOL1, CARD17P, CMPK2, PARP9, OAS1, MOV10, TAP1, FCGR1CP, PARP14, IFI44, IFIT3, PSTPIP2, RNF213, ZBP1, TNFSF10, OAS2, GRIN3A, GRAMD1B, GBP2, OAS3, SCO2, IFI6, DHX58, TRIM5, SCARF1, SLAMF8, ISG15, IRF7, RIGI, RSAD2, NUB1, CEACAM1, LGALS3BP, SP140, BISPR, RHBDF2, BST2, TRAFD1, TDRD7, FCGR1BP, IFIT5, TFEC, TMEM268, LINC02555, IFIT2, GBP3, PLSCR1, EIF2AK2, APOL2, ODF3B, ZCCHC2, TYMP, P2RX7, IFI44L, DTX3L, SDC3, TAP2, TNFAIP6, HERC5, SORT1, IFITM3, CALHM6, SAMD9, SLC6A12, OASL, NMI, TNFSF13B, TRIM21, KPTN, ASPHD2, IFI16, LY6E, SMCO4, RUFY4, SECTM1, LACTB, MX1, EPB41L3, RIPK2, LHFPL2, RAB39A, TLR7, TIFA, CXCL9, SIGLEC16, DHRS9, RAB1AP1, DDX60L, TCN2, IRF9, MLKL, USP18, IRF1, IFIT1, STX11, EXOC3L1, C1QC, LRRK2-DT, XXYLT1-AS2, PSME2P1, C1QB, ISG20, IL31RA, GPR84, FBXO39, HELZ2, HERC6, ETV7-AS1, IL27, CLEC6A, LINC02471, LINC02068, FRMD3, SIGLEC1, DOCK4, FAS, KLF5, VPS9D1, AGRN, MT2A, PRRG4, TRIM6, TRPV4, FAM225A, CXCL11, HES4, LPCAT2, CCDC194, SAT1, RSPH9, GK, LINC02773, RN7SKP26, NRN1, RNU7-40P, CCL2, MSR1, CASP5, C15orf48, CACNA1E, PSME2P2, PRAL, MTND5P14, FDPSP3, GARIN4, ACOD1, FAM20A, MUC1, CACNA1A, MTND6P5, MTND4P14, KLHDC7B-DT, CFAP58-DT, ENSG00000272567, IDO2, MTND1P11, MARCO, RN7SL124P, P2RY6, FAM72A, GK-IT1, CCL8, CAPNS2, MIR4736, HESX1, LMNB1-DT, CDHR5, RNF213-AS1, KCNJ2, C1QA, RNU6-275P, FAP, OR51R1P, RPL7AP42, NASPP1, RPS29P14, SLC1A3, BNIP5, CIBAR1, RNU1-100P, CBX3P10, LAP3P2, BCL2L14, LIF, LINC02574, MIR4308, RNU6-1294P, VWA3B, GSDMC, SIGLEC11, DNM1P33, RNU7-41P, JPH4, H2BP2, OR7E100P, CFB, LYPD5, RPS3AP43, LINC00487, FGF13, RPL21P57, PLSCR2, METTL7B, KCTD14, SLIT2, STAT4-AS1, GPR42, GLDN, F3, HCAR1, LINC01415, SLC30A4-AS1, RNA5SP237, COL1A1, FAM225B, SLC8A2, HNRNPA1P24, LINC01474, LINC03019, KRT18P34",74.93,23.56,8.79042166711478e-53,52.0559902917853
"195","BBIBP (V3, D07) UP","BNT (V2, D1) UP",0,359,95,359,95,"",0,0,1.57277078422979e-100,99.8033345668858
"196","BBIBP (V3, D14) UP","BNT (V2, D1) UP",8,351,479,359,492,"EPSTI1, CMPK2, DHX58, IFIT2, KPTN, FAM225A, CCDC194, MARCO",2.23,1.63,8.05487357196775e-231,230.093941271809
"197","BBIBP (V3, D28) UP","BNT (V2, D1) UP",3,356,473,359,492,"FCGR1A, CDHR5, SMTNL1",0.84,0.61,5.64529550695007e-239,238.248313319695
"198","ZF2001 (V3, D07) UP","BNT (V2, D1) UP",8,351,464,359,476,"CXCL10, FCGR1A, DDX60, TLR7, CCL2, C15orf48, MARCO, NASPP1",2.23,1.68,3.03131723946845e-227,226.5183686106
"199","ZF2001 (V3, D14) UP","BNT (V2, D1) UP",1,358,390,359,395,"CCL2",0.28,0.25,8.59949450448129e-222,221.065527076706
"200","ZF2001 (V3, D28) UP","BNT (V2, D1) UP",1,358,131,359,133,"CXCL10",0.28,0.75,9.04522706999804e-121,120.043580526205
"201","ChAd (V1, D3) UP","BNT (V2, D1) UP",117,242,233,359,350,"ANKRD22, GBP1P1, SERPING1, GBP1, BATF2, GBP4, CXCL10, GBP5, FBXO6, LAMP3, LAP3, IDO1, PSME2, UBE2L6, SAMD4A, STAT1, EPSTI1, FCGR1A, RTP4, PDCD1LG2, MYOF, ETV7, APOL4, AIM2, VAMP5, SPATS2L, IFI35, C2, XAF1, DDX60, CMPK2, PARP9, OAS1, IFI44, IFIT3, PSTPIP2, TNFSF10, OAS2, OAS3, IFI6, SLAMF8, ISG15, IRF7, RSAD2, LGALS3BP, OTOF, PLSCR1, ODF3B, TYMP, IFI44L, SDC3, IFITM3, SLC6A12, OASL, CTSL, LY6E, SMCO4, RUFY4, SECTM1, MX1, EPB41L3, RAB39A, TLR7, CXCL9, DHRS9, TCN2, USP18, IFIT1, EXOC3L1, C1QC, C1QB, IL31RA, GPR84, FBXO39, HERC6, IL27, CLEC6A, FRMD3, SIGLEC1, AGRN, MT2A, TRPV4, FAM225A, KCNJ10, CXCL11, HES4, NRIR, NGFR, CCL2, MSR1, CASP5, FAM20A, IDO2, MARCO, P2RY6, CCL8, HESX1, C1QA, CDC45, KCNMA1, BCL2L14, GBP7, SIGLEC11, IFI27, JPH4, CFB, LYPD5, LINC00487, METTL7B, SLIT2, GLDN, FAM225B, EDNRB, EXOC3L4, CD276, CCL25, DPYS",32.59,33.43,7.17877248282887e-76,75.1439498105641
"202","ChAd (V1, D7) UP","BNT (V2, D1) UP",5,354,220,359,225,"TYMS, CDC45, IFI27, FBXO16, CCL25",1.39,2.22,1.41260211131738e-156,155.849980148975
"203","ChAd (V2, D2) UP","BNT (V2, D1) UP",14,345,301,359,315,"SCO2, ODF3B, TYMP, EXOC3L1, FBXO39, HELZ2, SIGLEC1, DOCK4, AGRN, MT2A, TRIM6, NRIR, CDHR5, SMTNL1",3.9,4.44,6.97243161192458e-173,172.156615736755
"204","ChAd (V2, D7) UP","BNT (V2, D1) UP",0,359,6,359,6,"",0,0,3.17331620913559e-13,12.4984866499165
"205","ChAd-BNT (V2, D3) UP","BNT (V2, D1) UP",160,199,551,359,711,"ANKRD22, GBP1P1, SERPING1, GBP1, BATF2, GBP4, CXCL10, GBP5, FBXO6, LAMP3, LAP3, IDO1, CD274, PSME2, UBE2L6, SAMD4A, STAT1, EPSTI1, APOL6, FCGR1A, TRIM22, PDCD1LG2, MYOF, ATF3, ETV7, STAT2, GCH1, APOL4, AIM2, VAMP5, SAMD9L, IFIH1, SPATS2L, IFI35, C2, XAF1, DDX60, PARP12, APOL1, CMPK2, PARP9, OAS1, TAP1, PARP14, IFI44, CYBB, IFIT3, PSTPIP2, RNF213, ZBP1, TNFSF10, OAS2, GBP2, OAS3, SCO2, IFI6, DHX58, TRIM5, SCARF1, SLAMF8, ISG15, IRF7, RSAD2, LGALS3BP, BISPR, BST2, TFEC, IFIT2, OTOF, PLSCR1, EIF2AK2, ODF3B, TYMP, P2RX7, IFI44L, DTX3L, SDC3, HERC5, SORT1, IFITM3, SLC6A12, OASL, NMI, TNFSF13B, CTSL, IFI16, LY6E, SMCO4, RUFY4, SECTM1, MX1, EPB41L3, RAB39A, TLR7, CXCL9, DHRS9, DDX60L, TCN2, USP18, IFIT1, EXOC3L1, C1QC, C1QB, IL31RA, GPR84, FBXO39, HELZ2, HERC6, IL27, CLEC6A, FRMD3, SIGLEC1, AGRN, MT2A, TRPV4, FAM225A, KCNJ10, CXCL11, HES4, LPCAT2, NRIR, NRN1, CCL2, MSR1, CASP5, C15orf48, GADD45G, FAM20A, MUC1, IDO2, MARCO, P2RY6, CCL8, HESX1, CDHR5, KCNJ2, CDC45, SLC1A3, KCNMA1, BCL2L14, GBP7, SIGLEC11, IFI27, JPH4, CFB, LYPD5, LINC00487, SMTNL1, METTL7B, SLIT2, DNAAF1, FAM225B, EXOC3L4, LINC01474, PLA1A, APOBEC3B-AS1, CD276, RXFP1, CCL25, DPYS",44.57,22.5,4.93305555215111e-101,100.306883993831
"206","ChAd-BNT (V2, D7) UP","BNT (V2, D1) UP",3,356,321,359,324,"TYMS, CDC45, FBXO16",0.84,0.93,1.05732745017138e-196,195.975790492561
"207","ChAd (V2, D1) UP","ChAd (V1, D6) UP",3,164,540,167,543,"IFI27, EPSTI1, ZNF559-ZNF177",1.8,0.55,1.05382488489331e-159,158.977231550265
"208","BNT (V3, D1) UP","ChAd (V1, D6) UP",5,162,444,167,449,"IFI27, IGLV3-10, CDT1, CDC45, EPSTI1",2.99,1.11,9.42352741470796e-144,143.025786501667
"209","BNT-MO (V3, D1) UP","ChAd (V1, D6) UP",3,164,762,167,765,"IFI27, EPSTI1, IGLV7-46",1.8,0.39,1.97474795823459e-181,180.704488326535
"210","ChAd-BNT (V3, D1) UP","ChAd (V1, D6) UP",4,163,1138,167,1142,"EPSTI1, IL21-AS1, SLCO4A1, TTYH1",2.4,0.35,3.474810139855e-205,204.459068919841
"211","BBIBP (V3, D07) UP","ChAd (V1, D6) UP",0,167,95,167,95,"",0,0,5.9302598420659e-74,73.2269262770399
"212","BBIBP (V3, D14) UP","ChAd (V1, D6) UP",3,164,484,167,492,"IGHV2-5, IGHV1OR15-1, EPSTI1",1.8,0.61,5.5674218577332e-153,152.254345869847
"213","BBIBP (V3, D28) UP","ChAd (V1, D6) UP",1,166,475,167,492,"CCNB2",0.6,0.2,2.03468966657156e-156,155.691501820529
"214","ZF2001 (V3, D07) UP","ChAd (V1, D6) UP",1,166,471,167,476,"PRC1",0.6,0.21,6.75510376261622e-156,155.170367975556
"215","ZF2001 (V3, D14) UP","ChAd (V1, D6) UP",1,166,390,167,395,"IGKV2D-29",0.6,0.25,1.96326027720539e-144,143.70702212044
"216","ZF2001 (V3, D28) UP","ChAd (V1, D6) UP",0,167,132,167,133,"",0,0,1.64813841113107e-88,87.7830063189336
"217","ChAd (V1, D3) UP","ChAd (V1, D6) UP",4,163,346,167,350,"IFI27, PKMYT1, CDC45, EPSTI1",2.4,1.14,4.34052049043921e-131,130.36245818925
"218","ChAd (V1, D7) UP","ChAd (V1, D6) UP",48,119,177,167,225,"MZB1, TXNDC5, ITM2C, JCHAIN, IFI27, RRM2, CAV1, SHCBP1, CDC20, TNFRSF17, CCNA2, BHLHA15, GLDC, NT5DC2, IGF1, CCNB2, BHLHE41, CDC6, BIRC5, CDT1, TYMS, CEP55, TK1, SDC1, CDK1, GPRC5D, ALDH1L2, GINS2, GGH, CDCA5, IGLL5, TNFRSF13B, PYCR1, TSHR, MOXD1, PKMYT1, KLHL14, KCNN3, UCHL1, CENPM, CDC45, MET, KIF20A, ACOXL, MIXL1, CDC25A, BVES, LINC01358",28.74,21.33,2.17320980823759e-53,52.6628983435546
"219","ChAd (V2, D2) UP","ChAd (V1, D6) UP",1,166,314,167,315,"SHCBP1",0.6,0.32,1.08189765824074e-131,130.965813819233
"220","ChAd (V2, D7) UP","ChAd (V1, D6) UP",0,167,6,167,6,"",0,0,2.93168245734808e-11,10.532883071715
"221","ChAd-BNT (V2, D3) UP","ChAd (V1, D6) UP",4,163,707,167,711,"IFI27, PKMYT1, CDC45, EPSTI1",2.4,0.56,2.18982277963613e-174,173.659591030795
"222","ChAd-BNT (V2, D7) UP","ChAd (V1, D6) UP",37,130,287,167,324,"MZB1, TXNDC5, JCHAIN, RRM2, CAV1, SHCBP1, CDC20, TNFRSF17, CCNA2, BHLHA15, GLDC, NT5DC2, IGF1, CCNB2, CDC6, BIRC5, TYMS, CEP55, SDC1, CDK1, GPRC5D, ALDH1L2, GINS2, CDCA5, IGLL5, PYCR1, TSHR, PKMYT1, KCNN3, UCHL1, CENPM, CDC45, MET, KIF20A, ACOXL, MIXL1, CDC25A",22.16,11.42,3.44100683089519e-80,79.463314465241
"223","BNT (V3, D1) UP","ChAd (V2, D1) UP",246,297,203,543,449,"LAMP3, DHX58, PARP12, IFIH1, RIGI, HES4, ZBP1, TNFSF10, MOV10, TDRD7, EIF2AK2, IFI44, SERPING1, SP140, USP18, EXOC3L1, IFIT2, HERC5, TRIM22, IDO1, XAF1, SPATS2L, NUB1, IFIT3, LAP3, STAT2, SAMD9L, OAS2, ISG15, DDX60, EPSTI1, DDX60L, OAS3, IFIT5, RSAD2, SAMD4A, CMPK2, TRIM5, ATF3, APOL6, GBP1P1, OASL, IFIT1, TFEC, MX1, PARP14, RNF213, WDFY1, ETV7, SCO2, PARP9, GBP4, AGRN, GBP1, AIM2, IFI44L, IRF7, ALMS1P1, PML, SEPTIN4, PSME2, CD274, RUFY4, SIMALR, STAT1, OAS1, TNFSF13B, RTP4, RMI2, PLSCR1, IFI6, ANKRD22, RAB1AP1, BISPR, IFI16, ISG20, IFI35, UBE2L6, GBP5, GRAMD1B, HELZ2, ODF3B, TMEM268, DTX3L, CCDC194, BATF2, SOCS1, SIGLEC1, PRAL, CEACAM1, DYNLT1, TYMP, GCH1, TAP2, TNFAIP6, KPTN, TRAFD1, CXCL10, LINC02068, CARD17P, DOCK4, HMGB1P3, FBXO39, WARS1, RSPH9, IGHEP2, APOL1, GBP2, FBXO6, RPS2P36, HESX1, PSME2P2, C2, LGALS3BP, GBP3, RPS29P14, LINC02033, TRIM6, DHRS9, MYOF, RHBDF2, P2RY14, RNU7-40P, FRMD3, LINC02773, MT2A, TLR7, TCF3P1, APOL2, DISC1-IT1, TAP1, SAT1, LRRK2-DT, FAP, IFITM3, RAB39A, TIMM10, LIF, CDHR5, OTOF, XXYLT1-AS2, CSNK1G2P1, GBP6, FCGR1BP, LACTB, GRIN3A, CCL2, FCGR1A, RN7SKP26, PDCD1LG2, LYPD5, IL31RA, IFITM1, LINC02574, CCL8, RN7SL364P, MTCO1P11, DDX10P1, SLC6A12, FFAR2, PSME2P1, IFI30, RN7SL124P, RPL7AP42, LHFPL2, FDPSP3, FAM225A, C15orf48, ETV7-AS1, MTND5P14, CLEC6A, LY6E, FCGR1CP, VAMP5, MSR1, BCL2L14, LINC02555, PSTPIP2, C1QB, CALHM6, MTND4P14, IL27, SLC1A3, OR7E140P, TSNAX-DISC1, CACNA1E, MIR4433A, SCARF1, TTC26, SYNPO2, NAIPP3, NRIR, TCN2, C1QTNF7-AS1, IDO2, MIR4736, NRN1, CFB, PRRG4, KCTD14, CASP5, SDC3, GARIN4, LINC01703, LINC02471, MIR130AHG, DPYD-IT1, PLSCR2, SFRP1, VWA3B, RNU7-41P, MIR601, LINC00487, MIR4308, MARCO, NASPP1, GPR84, SLAMF8, LMNB1-DT, CXCL11, RN7SL368P, RPS3AP43, LINC02287, GK-IT1, C1QC, BNIP5, HYMAI, KCNMA1, LAP3P2, RNA5SP237, PTPRU, HNRNPA1P53, MMADHCP2, SLC30A4-AS1, IFI27, F3, STAT4-AS1, TSSK1A, CXCL9, ENSG00000272567, DNM1P33, TATDN2P2, NUDT19P5, EGR2, LINC01983, SLIT2",45.3,54.79,5.21616704579812e-56,55.2826485089351
