genes,condition,log2fold_change,direction,meta_p,fdr,bioprocess
MROCKI,"BNT (V2, D1)",0.8342317620407161,NEUTRAL,0.0016007603499202242,0.045232022706824394,Other
MROH3P,"ZF2001 (V3, D07)",2.072591482790081,UP,1.0395447117398752e-4,0.006491520746120652,Other
MROH5,"I (D10, moderate)",2.0187849077548763,UP,6.149193577186682e-4,0.023364052119105826,Other
MROH7,"ZF2001 (V3, D07)",3.299738406948039,UP,1.7644638640446888e-6,2.9310474800341857e-4,Other
MROH8,"ChAd-BNT (V2, D7)",0.5077976435678992,NEUTRAL,9.414771345055394e-6,0.0010678871674217228,Other
MRPL10,"BBIBP (V3, D14)",-0.3915699748075539,NEUTRAL,8.100350941512606e-4,0.02832019029327232,Other
MRPL10,"ChAd-BNT (V2, D3)",-0.35809812869415275,NEUTRAL,2.7879018125230516e-4,0.013317492009522905,Other
MRPL10,"ZF2001 (V3, D07)",-0.4771678018593902,NEUTRAL,5.0217938334423376e-5,0.003799816817027167,Other
MRPL11,"I (D10, moderate)",-0.7289314020944554,NEUTRAL,8.390246727615147e-5,0.0055437204439367435,Other
MRPL12,"ChAd (V1, D3)",0.30029409336838836,NEUTRAL,2.84237989738485e-6,4.258274071900574e-4,Other
MRPL12,"ChAd-BNT (V2, D7)",-0.3028030286293132,NEUTRAL,0.00139264047183497,0.041198664817745125,Other
MRPL13,"BNT-I (D10, mild)",1.0583277122040244,UP,0.0016153791927690949,0.04551005639548737,Other
MRPL13,"ChAd (V1, D3)",0.2303577028991629,NEUTRAL,2.5472533927188404e-5,0.0022766967831161075,Other
MRPL14,"ChAd (V1, D3)",0.3463382618144004,NEUTRAL,2.2415011023501842e-8,8.160484318552704e-6,Other
MRPL15,BNT-I (D1),-0.9451907927537564,NEUTRAL,4.582555004107469e-5,0.0035565766496512214,Other
MRPL15,"ChAd (V1, D3)",0.30739886357476925,NEUTRAL,4.702844338436159e-7,1.0176661019330257e-4,Other
MRPL16,"BNT-I (D26, severe)",-0.8079643140482073,NEUTRAL,3.734710098006859e-4,0.016433435144221676,Other
MRPL16,"ChAd (V1, D3)",0.2623498100587615,NEUTRAL,1.8674725545445425e-6,3.0645719207752673e-4,Other
MRPL16,"I (D26, moderate)",-0.8898928812034852,NEUTRAL,4.537646192696434e-6,6.099225692962237e-4,Other
MRPL16,"I (D26, severe)",-0.8261277874253511,NEUTRAL,2.703164620766887e-4,0.013032225523515281,Other
MRPL16,"I (D51, moderate)",-0.7883251679086506,NEUTRAL,5.090728907467469e-4,0.02042365139294459,Other
MRPL17,BNT-I (D1),-0.6396612740729182,NEUTRAL,0.0018058271342499502,0.049025259038911,Other
MRPL17,"I (D26, severe)",0.8421141758523324,NEUTRAL,0.001712114065010979,0.04730473560345574,Other
MRPL18,BNT-I (D1),-0.771549577178153,NEUTRAL,7.076280326783928e-4,0.025754232001220925,Other
MRPL18,"ChAd (V1, D3)",0.24557860486466568,NEUTRAL,1.321669219669254e-6,2.3358877242730537e-4,Other
MRPL19,"I (D26, moderate)",0.8966660349416217,NEUTRAL,4.100922105375047e-4,0.017535340197824895,Other
MRPL2,"ChAd (V1, D7)",0.1958515912726071,NEUTRAL,5.334435189576608e-5,0.003969593486930679,Other
MRPL2,I-I (D5),0.6638048257430766,NEUTRAL,0.00160760307130393,0.04535799257028785,Other
MRPL20,"BNT-I-BNT (D51, severe)",0.8558661292196846,NEUTRAL,3.742819126292008e-5,0.0030486048036141213,Other
MRPL20,"ChAd (V1, D3)",0.18948654257914369,NEUTRAL,1.1369555989253572e-4,0.006932765474617143,Other
MRPL20,"I (D26, moderate)",0.5252397657967789,NEUTRAL,9.077170237847143e-5,0.005879174698404104,Other
MRPL20,"I (D26, severe)",0.5543058540957444,NEUTRAL,3.9810496411496645e-4,0.017170694548918772,Other
MRPL21,"BNT-I (D26, severe)",-0.6848776163705993,NEUTRAL,7.28515477022121e-4,0.02630639030402941,Other
MRPL21,"BNT-I (D51, severe)",-1.3843762138544988,DOWN,7.030010803768788e-7,1.4077258995575658e-4,Other
MRPL21,"I (D10, moderate)",-0.584666439632179,NEUTRAL,0.001218211269405273,0.03764185866930205,Other
MRPL21,"I (D26, moderate)",-0.7712415033153601,NEUTRAL,7.581011774341589e-6,9.016382340136856e-4,Other
MRPL21,"I (D51, moderate)",-1.0359663834043147,DOWN,4.1665791004460837e-7,9.198336615416461e-5,Other
MRPL21,"I (D51, severe)",-0.8599853347382234,NEUTRAL,2.211210744280613e-5,0.002051751219539641,Other
MRPL21,I-I (D3),-2.099446219826869,DOWN,1.4872126648869349e-4,0.00843693347820894,Other
MRPL22,"ChAd (V1, D7)",0.2872194800927299,NEUTRAL,6.279937896713655e-6,7.831508819758453e-4,Other
MRPL24,"BNT-I-BNT (D51, severe)",1.0763471116835823,UP,1.6408366942790884e-4,0.00907236465500499,Other
MRPL24,"ChAd (V1, D3)",0.19412422176603208,NEUTRAL,4.406545653345365e-4,0.01842173928134289,Other
MRPL27,"ChAd (V1, D3)",0.33344558201304314,NEUTRAL,5.4880807352578525e-9,2.4739970455158745e-6,Other
MRPL27,"ChAd (V2, D7)",-0.8014432817705084,NEUTRAL,0.00138665211644847,0.041086898768169865,Other
MRPL27,"ChAd-BNT (V2, D7)",-0.3059373556673416,NEUTRAL,2.7702399726500424e-4,0.013262196076857882,Other
MRPL3,"ChAd (V1, D7)",0.19807391269771535,NEUTRAL,4.010794528006418e-8,1.3271614098552085e-5,Other
MRPL3,"I (D26, severe)",0.7956686919938553,NEUTRAL,6.737770099195165e-4,0.024874596157206667,Other
MRPL30,"I (D26, severe)",0.6366340723781183,NEUTRAL,1.4423419664721994e-4,0.008266552647342608,Other
MRPL30,"I (D51, moderate)",0.5880692876830339,NEUTRAL,4.5063513336864215e-4,0.018722568576179925,Other
MRPL30,"ZF2001 (V3, D14)",-0.32681619287869673,NEUTRAL,7.261196222523102e-4,0.026250253942623387,Other
MRPL30,"ZF2001 (V3, D28)",-0.4115208082053023,NEUTRAL,2.178445905910013e-5,0.0020293764472182475,Other
MRPL32,"ZF2001 (V3, D28)",0.47025613615267514,NEUTRAL,0.0010308718367318,0.03353998728568597,Other
MRPL33,"ChAd-BNT (V2, D3)",-0.23548554168449676,NEUTRAL,3.5445550610262383e-4,0.01582257428222543,Other
MRPL33,"ChAd-BNT (V2, D7)",-0.27571162474829036,NEUTRAL,3.607600058580107e-4,0.016027370613127003,Other
MRPL34,BNT-I (D1),-0.8975521851547473,NEUTRAL,2.1098676179101187e-4,0.010919307833817931,Other
MRPL35,BNT-I (D1),-1.1522722113390904,DOWN,3.169065681273706e-5,0.0026901332523520598,Other
MRPL35,"ChAd (V1, D7)",0.23378546243529505,NEUTRAL,2.7476932938553585e-6,4.1406309714418234e-4,Other
MRPL35,"I (D26, moderate)",1.05863639498845,UP,3.0761121764025966e-4,0.014307113484694923,Other
MRPL35,"I (D26, severe)",1.1819108502262787,UP,5.521541822393414e-4,0.021641946500215926,Other
MRPL36,BNT-I (D1),-0.6337693660118477,NEUTRAL,0.00111200404479984,0.03535221953572063,Other
MRPL37,"ZF2001 (V3, D07)",-0.34260951998657097,NEUTRAL,2.231991367949076e-4,0.011381103101519208,Other
MRPL37,"ZF2001 (V3, D14)",-0.3185395436693913,NEUTRAL,5.393619430750494e-4,0.021276899493839523,Other
MRPL37P1,"BBIBP (V3, D28)",1.0399472417267683,UP,8.243459275804442e-4,0.028669329418200967,Other
MRPL37P1,"ZF2001 (V3, D14)",1.507669052939714,UP,1.121977532143302e-6,2.0468045067372585e-4,Other
MRPL37P1,"ZF2001 (V3, D28)",1.2194421282234509,UP,8.847885864578444e-5,0.0057685039579282865,Other
MRPL39,"ChAd (V1, D7)",0.34638006115622594,NEUTRAL,1.4375624582861196e-7,3.832506747094672e-5,Other
