"","vaccine","study","gse_id","genes","process","gene_set_short","immune_system","immune_sub_system","immune_tissue","go_term","set_size","base_mean","l2fc","lfcse","stat","pvalue","padj","direction","filter"
"99","BNT","BNT (V3, D1)","GSE199750","CD1D","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,381.65131012151,0.326928691580798,0.0971660238457228,3.36464001140857,0.00076643586492524,0.00543937210804525,"NEUTRAL","p<0.05"
"100","BNT","BNT (V3, D1)","GSE199750","CD46","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,4967.14040828989,0.460859499051712,0.115366945533113,3.99472740586198,6.47687291818042e-05,0.00074074621470106,"NEUTRAL","p<0.05"
"101","BNT","BNT-MO (V3, D1)","GSE199750","CD46","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,4967.14040828989,0.935060087165366,0.156542568713085,5.97320010047344,2.32644255873862e-09,1.2414368671669e-07,"NEUTRAL","p<0.05"
"102","ChAd","ChAd (V2, D1)","GSE199750","CD46","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,4967.14040828989,0.558602593692376,0.188196038162256,2.96819528799415,0.00299553944832422,0.0243892670622478,"NEUTRAL","p<0.05"
"103","ChAd","ChAd-BNT (V3, D1)","GSE199750","CD46","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,4967.14040828989,0.69605748899807,0.241061847089978,2.88746434743056,0.00388360616240859,0.0412542956661383,"NEUTRAL","p<0.05"
"104","BNT","BNT (V2, D1)","GSE199750","CD46","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,4967.14040828989,0.436749892945861,0.0827310112507067,5.27915574031051,1.29780463863653e-07,1.65632859566455e-06,"NEUTRAL","p<0.05"
"105","ChAd","ChAd (V1, D7)","GSE201533","CD55","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,12338.7348837338,0.302274599051655,0.0707204568870838,4.27421728248,1.91809915601902e-05,0.0004355692935876,"NEUTRAL","p<0.05"
"106","ChAd","ChAd-BNT (V2, D7)","GSE201533","CD55","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,12338.7348837338,-0.791369444935413,0.104510655587601,-7.57214123752279,3.67121998322912e-14,1.03841536996219e-11,"NEUTRAL","p<0.05"
"107","ChAd","ChAd (V2, D1)","GSE199750","CD6","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,1513.43769988854,-0.412540894501036,0.146998025946842,-2.80643833033663,0.00500924998939339,0.0355898698709746,"NEUTRAL","p<0.05"
"108","BNT","BNT-MO (V3, D1)","GSE199750","CD6","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,1513.43769988854,-0.559394083644378,0.121490387289837,-4.60443082060347,4.13595471169012e-06,6.49126235390948e-05,"NEUTRAL","p<0.05"
"109","BNT","BNT (V3, D1)","GSE199750","CD6","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,1513.43769988854,-0.402498849039335,0.0893192446520756,-4.50629481482054,6.59694152688657e-06,0.0001099212122559,"NEUTRAL","p<0.05"
"110","BNT","BNT (V2, D1)","GSE199750","CD6","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,1513.43769988854,-0.302913080286699,0.0646046136053338,-4.68872211104271,2.74916414182395e-06,2.54734367426957e-05,"NEUTRAL","p<0.05"
"111","ChAd","ChAd (V1, D3)","GSE201533","CFB","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,65.1027928866883,2.30700204350426,0.209437069274094,11.0152517484144,3.22633419040815e-28,3.5231569359257e-25,"UP","p<0.05"
"112","ChAd","ChAd-BNT (V2, D3)","GSE201533","CFB","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,65.1027928866883,2.45873827119778,0.275189270979614,8.93471704927016,4.08221533785226e-19,1.37749701417983e-16,"UP","p<0.05"
"113","ChAd","ChAd-BNT (V3, D1)","GSE199750","CFB","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,1.51557982118423,3.49059481542131,0.98758876377509,3.53446185644964,0.00040860640633189,0.00849086397202438,"UP","p<0.05"
"114","BNT","BNT (V3, D1)","GSE199750","CFB","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,1.51557982118423,1.49295060830177,0.43853446058253,3.40440887203847,0.00066307420450739,0.00486045610725174,"UP","p<0.05"
"115","ChAd","ChAd (V2, D1)","GSE199750","CFB","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,1.51557982118423,2.42915834998983,0.711905571302878,3.41219179608914,0.00064442754067259,0.00794847335569967,"UP","p<0.05"
"116","BNT","BNT (V2, D1)","GSE199750","CFB","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,1.51557982118423,1.65524178308608,0.310872033339724,5.32451171404414,1.0122457923062e-07,1.32285272035633e-06,"UP","p<0.05"
"117","ChAd","ChAd (V2, D3)","GSE201533","CFD","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,168.442115391484,1.92308912933712,0.368117700466628,5.22411480594224,1.74990189094224e-07,0.00021946102914936,"UP","p<0.05"
"118","ChAd","ChAd-BNT (V2, D3)","GSE201533","CFD","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,168.442115391484,1.4187262961343,0.270440313661998,5.24598672780512,1.5544809300569e-07,6.2159846587764e-06,"UP","p<0.05"
"119","ChAd","ChAd (V1, D3)","GSE201533","CFD","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,168.442115391484,1.05907568923989,0.204952214541058,5.16742740063306,2.37338109315898e-07,3.65318549468542e-06,"UP","p<0.05"
"120","ChAd","ChAd (V1, D3)","GSE201533","CFP","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,4158.19438956579,0.557505323651758,0.171627588255263,3.24834328396304,0.00116079132685447,0.00554606570749916,"NEUTRAL","p<0.05"
"121","BNT","BNT (V2, D1)","GSE199750","CGAS","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,235.349012951916,0.662621290708865,0.0796694480175272,8.31713168846218,9.01176066342173e-17,4.48550591629791e-15,"NEUTRAL","p<0.05"
"122","BNT","BNT-MO (V3, D1)","GSE199750","CGAS","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,235.349012951916,0.733737491706677,0.152499927522368,4.81139567491962,1.49879962910459e-06,2.80565706769686e-05,"NEUTRAL","p<0.05"
"123","ChAd","ChAd (V2, D1)","GSE199750","CGAS","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,235.349012951916,0.499945190183693,0.181068523914945,2.76108281756655,0.00576100656310363,0.0393810906471986,"NEUTRAL","p<0.05"
"124","BNT","BNT (V3, D1)","GSE199750","CGAS","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,235.349012951916,0.671293037399419,0.112433327660225,5.97058764842462,2.36400540311485e-09,9.96570117737098e-08,"NEUTRAL","p<0.05"
"125","ChAd","ChAd-BNT (V3, D1)","GSE199750","CGAS","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,235.349012951916,0.888861353359331,0.23464461901006,3.78811735427533,0.00015179315130095,0.00418359937522534,"NEUTRAL","p<0.05"
"126","ChAd","ChAd (V2, D3)","GSE201533","CHGA","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,3.27636488885007,2.25269575526831,0.617599070414504,3.64750509380853,0.00026479906349155,0.0212965082146988,"UP","p<0.05"
"127","ChAd","ChAd (V1, D7)","GSE201533","CLEC10A","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,2030.75523628584,-0.461115241026195,0.119491004538479,-3.85899543490493,0.00011385406426222,0.00193110147444412,"NEUTRAL","p<0.05"
"128","ChAd","ChAd-BNT (V3, D1)","GSE199750","CLEC6A","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,22.1824034535906,1.67356240784109,0.40553566605889,4.12679462722784,3.67854630541061e-05,0.00143643689968022,"UP","p<0.05"
"129","BNT","BNT-MO (V3, D1)","GSE199750","CLEC6A","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,22.1824034535906,1.7960029896099,0.266534912310988,6.73834048244439,1.60205807759053e-11,1.4875850290508e-09,"UP","p<0.05"
"130","BNT","BNT (V2, D1)","GSE199750","CLEC6A","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,22.1824034535906,1.39128575039137,0.1394345989568,9.9780525120772,1.90162423236549e-23,1.7064144354193e-21,"UP","p<0.05"
"131","ChAd","ChAd (V1, D3)","GSE201533","CLEC6A","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,242.57597629726,1.07624129477665,0.187537564559894,5.73880383539335,9.53475815645861e-09,2.10815755144376e-07,"UP","p<0.05"
"132","ChAd","ChAd (V2, D1)","GSE199750","CLEC6A","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,22.1824034535906,1.18535709967906,0.308940534923384,3.83684549511454,0.00012462482332498,0.00230643032766771,"UP","p<0.05"
"133","BNT","BNT (V3, D1)","GSE199750","CLEC6A","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,22.1824034535906,1.41729313858524,0.201422012227131,7.03643620135741,1.97218888426116e-12,1.51162899281661e-10,"UP","p<0.05"
"134","ChAd","ChAd-BNT (V2, D3)","GSE201533","CLEC6A","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,242.57597629726,1.70291442154541,0.247370981682111,6.88405086953073,5.81740854043567e-12,6.35750203788294e-10,"UP","p<0.05"
"135","ChAd","ChAd-BNT (V2, D3)","GSE201533","CLU","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,3233.21789686622,-1.00324739424736,0.296231103537609,-3.38670511727676,0.00070737375502288,0.00610939685860361,"DOWN","p<0.05"
"136","ChAd","ChAd-BNT (V2, D7)","GSE201533","CLU","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,3233.21789686622,-1.57813057308782,0.231241985330879,-6.82458495082415,8.81798815910662e-12,1.07345053324213e-09,"DOWN","p<0.05"
"137","ChAd","ChAd (V1, D3)","GSE201533","CORO1A","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,30334.2414615765,0.457578278083407,0.129968006289607,3.52069937168836,0.00043041029074319,0.00241167180012779,"NEUTRAL","p<0.05"
"138","BNT","BNT (V2, D1)","GSE199750","CR1","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,2725.59703365373,-0.21418119488887,0.0893578199221163,-2.3968936918509,0.0165347201509259,0.0482143342556799,"NEUTRAL","p<0.05"
"139","BBIBP","BBIBP (V3, D14)","GSE206023","CR1","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,6.39927773436869,1.09570001314762,0.533233316769816,2.0548228677553,0.0398961166228026,1,"UP","p<0.05"
"140","ZF2001","ZF2001 (V3, D14)","GSE206023","CR2","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,5.49880548975903,1.01461496664812,0.453840919665666,2.23561808264351,0.0253767990751255,NA,"UP","p<0.05"
"141","ChAd","ChAd (V1, D3)","GSE201533","CR2","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,586.206045856684,-0.654641849486512,0.173890094521889,-3.76468740951835,0.00016675756030273,0.00109405427413569,"NEUTRAL","p<0.05"
"142","BNT","BNT (V2, D1)","GSE199750","CR2","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,77.1935301045452,-0.35728950435236,0.131525180640055,-2.71651027288953,0.00659741477291408,0.0223387176339309,"NEUTRAL","p<0.05"
"143","BNT","BNT-MO (V3, D1)","GSE199750","CR2","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,77.1935301045452,-0.609683639779288,0.250019146486196,-2.43854780062993,0.0147464082674458,0.0488718228712614,"NEUTRAL","p<0.05"
"144","BNT","BNT (V3, D1)","GSE199750","CRISP3","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,66.138862334191,1.05854606754046,0.251957549516054,4.20128735802382,2.65401459530083e-05,0.0003533983183697,"UP","p<0.05"
"145","ChAd","ChAd (V1, D3)","GSE201533","CSF1","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,301.129918918628,-0.946989337570354,0.247548420339599,-3.82547113922694,0.00013052222564617,0.00089267392738385,"NEUTRAL","p<0.05"
"146","ChAd","ChAd-BNT (V2, D7)","GSE201533","CSF1","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,301.129918918628,-0.779217250191556,0.255569309623639,-3.04894688387686,0.00229645080510152,0.0122391731094205,"NEUTRAL","p<0.05"
"147","ChAd","ChAd (V1, D7)","GSE201533","CSF1","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,301.129918918628,-0.763007761272622,0.17298234171844,-4.41089971203279,1.02941990709792e-05,0.0002632960437915,"NEUTRAL","p<0.05"
"148","ChAd","ChAd-BNT (V2, D3)","GSE201533","CX3CR1","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,8510.57685910382,0.773662456168227,0.259419386243851,2.98228466025663,0.00286105841238749,0.0179894074873687,"NEUTRAL","p<0.05"
"149","ChAd","ChAd (V1, D3)","GSE201533","CX3CR1","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,8510.57685910382,1.40776689614512,0.195814084717046,7.1893035589312,6.51226415066308e-13,3.6159622639953e-11,"UP","p<0.05"
"150","BNT","BNT (V3, D1)","GSE199750","CYBA","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,4636.7102025396,0.262205547841587,0.0646621302839095,4.05500942654273,5.01322810409447e-05,0.00059632518046333,"NEUTRAL","p<0.05"
"151","BNT","BNT-MO (V3, D1)","GSE199750","CYBA","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,4636.7102025396,0.379188064666517,0.0877627458333755,4.32060393126756,1.5560274648901e-05,0.0001929290994409,"NEUTRAL","p<0.05"
"152","ChAd","ChAd-BNT (V2, D3)","GSE201533","CYBA","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,5301.53986875836,1.39611387866357,0.321769844444285,4.33885866798592,1.43224588835515e-05,0.00027302098529854,"UP","p<0.05"
"153","BNT","BNT (V2, D1)","GSE199750","CYBA","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,4636.7102025396,0.120943146349769,0.0459471233664677,2.63222455484632,0.0084827775757257,0.0276039902464206,"NEUTRAL","p<0.05"
"154","BBIBP","BBIBP (V3, D14)","GSE206023","DAB2IP","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,41.3076708612773,-0.269242791120908,0.134829287184989,-1.99691622452546,0.0458342843899292,1,"NEUTRAL","p<0.05"
"155","BNT","BNT (V2, D1)","GSE199750","DAPK1","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,797.052767270563,0.245109312859244,0.0904453116325258,2.7100278437329,0.00672775600632217,0.022716222020462,"NEUTRAL","p<0.05"
"156","BNT","BNT-MO (V3, D1)","GSE199750","DAPK1","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,797.052767270563,0.534316756085193,0.169659805029446,3.14934203768805,0.00163638547195433,0.00845592865355564,"NEUTRAL","p<0.05"
"157","ChAd","ChAd (V1, D3)","GSE201533","DAPK1","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,3535.11970209171,0.432502064837472,0.112897124031845,3.83093961468384,0.00012765483451073,0.0008764175435358,"NEUTRAL","p<0.05"
"158","ChAd","ChAd-BNT (V2, D3)","GSE201533","DAPK1","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,3535.11970209171,0.439557229584127,0.149511690155495,2.93995224806153,0.00328262832519457,0.0198111305951654,"NEUTRAL","p<0.05"
"159","ZF2001","ZF2001 (V3, D07)","GSE206023","DDX60","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,0.580191754287283,2.79751180967268,1.38815811594032,2.0152688498152,0.0438764869444833,NA,"UP","p<0.05"
"160","BNT","BNT (V3, D1)","GSE199750","DDX60","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,1290.75416511128,1.7350535379937,0.180478048456003,9.61365414152662,7.00190029190163e-22,2.58922902373162e-19,"UP","p<0.05"
"161","BNT","BNT (V2, D1)","GSE199750","DDX60","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,1290.75416511128,1.79702657541567,0.128722180078816,13.9605045091325,2.7150508627389e-44,1.26864907251571e-41,"UP","p<0.05"
"162","ChAd","ChAd-BNT (V3, D1)","GSE199750","DDX60","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,1290.75416511128,2.49785780710401,0.377176214423935,6.62252207743009,3.53121298624e-11,3.02828676746897e-08,"UP","p<0.05"
"163","ChAd","ChAd (V2, D1)","GSE199750","DDX60","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,1290.75416511128,2.1472720514221,0.292730123505359,7.33532998144888,2.21175854891605e-13,8.61198064007352e-11,"UP","p<0.05"
"164","ChAd","ChAd (V1, D3)","GSE201533","DDX60","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,3786.21518217354,1.24939148640092,0.118647613661012,10.530270671693,6.26540616708844e-26,3.84852573813407e-23,"UP","p<0.05"
"165","ChAd","ChAd-BNT (V2, D3)","GSE201533","DDX60","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,3786.21518217354,1.58083813465786,0.157107138482719,10.0621661747837,8.11918919646378e-24,6.78976021759932e-21,"UP","p<0.05"
"166","BNT","BNT-MO (V3, D1)","GSE199750","DDX60","INNATE IMMUNE RESPONSE","Innate immune response","Innate","General","Innate","GO:0045087",250,1290.75416511128,1.83424216512794,0.244852844320568,7.49120219623218,6.82455851450996e-14,1.19873370307367e-11,"UP","p<0.05"
