"process","genes","set_size","go_term","immune_system","immune_sub_system","gene_set_short","immune_tissue"
"B CELLS","WNT4",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","CLEC4G",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","BCL6",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","STAT6",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","RAG1",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","GATA3",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","SPI1",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","MLH1",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","MSH2",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","CDH17",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","IRF8",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","BCL3",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","ZP3",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","CD81",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","TCF3",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","PRKDC",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","LIG4",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","SHLD3",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","SHLD1",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","SHLD2",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","BCL2",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","CD40",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","CD70",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","TLR4",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","GAPT",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","FCGR2B",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","PLCG2",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","LFNG",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","NOTCH2",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","C17orf99",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","IRF2BP2",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","KIT",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","SYVN1",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","PTX3",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","SFTPA1",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","LBP",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","C4B",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","MBL2",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","UNG",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","MSH6",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","PMS2",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","MSH3",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","ERCC1",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","CD40LG",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","RNF168",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","SANBR",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","SPNS2",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","CAMLG",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","MEF2C",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","IL7R",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","RC3H1",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","SOS2",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","SOS1",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","NCKAP1L",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","CASP3",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","LIMK1",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","VAV2",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","SRC",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","VAV1",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","SYK",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","PRKCE",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","MYO1G",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","HCK",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","PTK2",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","PRKCD",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","FGR",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","PLPP4",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","TICAM1",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","BANK1",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","CXCR5",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","TBC1D10C",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","CD79A",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","CHRNA4",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","PHB1",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","CHRNA7",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","MS4A1",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","LAX1",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","RASGRP1",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","ZAP70",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","CD86",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","CD22",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","CHRNB2",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","TXLNA",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","BST2",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","AKAP17A",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","EPHB2",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","HDAC4",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","IL9",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","PTPRC",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","IFNA8",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","IL10",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","IL7",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","CR2",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","CTPS1",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","CD38",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","IFNE",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","FOSL2",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","WNT3A",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","BCAR1",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","CTLA4",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","CD79B",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","GRB2",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","MNDA",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","ITK",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","MAPK1",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","BMX",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","NFKBIA",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","PTPN6",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","TEC",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","NFAM1",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","NFKB1",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","PAX5",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","TOP2B",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","PIK3R1",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","ADGRG3",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","FZD9",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","EP300",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","PTPRJ",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","STAT5B",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","PTPN2",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","LYL1",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","CEBPG",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","JAK3",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","SP3",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","ZBTB7A",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","ITGA4",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","IL11",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","TPD52",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","RBPJ",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","HHEX",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","FLT3",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","VCAM1",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","ADAM17",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","IL4R",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","IL9R",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","MPL",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","BCL10",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","FCER1G",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","IL2RB",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","CD27",155,"Manual","Adaptive","Humoral","B cells","B cell"
"B CELLS","CSF2RB",155,"Manual","Adaptive","Humoral","B cells","B cell"
"OTHER","HMSD",120,"Manual","General","Undefined","OTHER",NA
"OTHER","JAM2",120,"Manual","General","Undefined","OTHER",NA
"OTHER","FER",120,"Manual","General","Undefined","OTHER",NA
"OTHER","BMI1",120,"Manual","General","Undefined","OTHER",NA
"OTHER","BST1",120,"Manual","General","Undefined","OTHER",NA
"OTHER","ST6GAL1",120,"Manual","General","Undefined","OTHER",NA
"OTHER","POU2F2",120,"Manual","General","Undefined","OTHER",NA
"OTHER","CXCL14",120,"Manual","General","Undefined","OTHER",NA
"OTHER","TNFSF15",120,"Manual","General","Undefined","OTHER",NA
"OTHER","PTAFR",120,"Manual","General","Undefined","OTHER",NA
"OTHER","CEACAM8",120,"Manual","General","Undefined","OTHER",NA
"OTHER","SCAP",120,"Manual","General","Undefined","OTHER",NA
"OTHER","IL12A",120,"Manual","General","Undefined","OTHER",NA
"OTHER","ETS1",120,"Manual","General","Undefined","OTHER",NA
"OTHER","PNP",120,"Manual","General","Undefined","OTHER",NA
"OTHER","IL1RL1",120,"Manual","General","Undefined","OTHER",NA
"OTHER","DPP8",120,"Manual","General","Undefined","OTHER",NA
"OTHER","ENPP1",120,"Manual","General","Undefined","OTHER",NA
"OTHER","CRHR1",120,"Manual","General","Undefined","OTHER",NA
"OTHER","GTPBP1",120,"Manual","General","Undefined","OTHER",NA
"OTHER","IL3",120,"Manual","General","Undefined","OTHER",NA
