"","Cond1","Cond2","Shared","NotShared_cond1","NotShared_cond2","Total_Genes_Cond1","Total_Genes_Cond2","Genes_Names","Percentage_Shared_Cond1","Percentage_Shared_Cond2","pvalue","qvalue"
"4346","FLUARIX FLUVIRIN (D3)","CN54GP140 (D3)",1,3,145,26,603,"CORO1A",3.85,0.17,7.40365074018e-06,1.86068554899711e-06
"4347","INFLUENZA (D3)","CN54GP140 (D3)",0,4,121,26,521,"",0,0,1.03184532638558e-07,2.8876715456072e-08
"4348","MONOV INFLUENZA A (D3)","CN54GP140 (D3)",0,4,54,26,164,"",0,0,2.35698965281543e-06,6.09862253277935e-07
"4349","PANDEMRIX (D3)","CN54GP140 (D3)",0,4,5,26,34,"",0,0,0.00793650793650794,0.00156263589763747
"4350","PANDEMRIX (D30)","CN54GP140 (D3)",0,4,6,26,39,"",0,0,0.00476190476190476,0.000955101145391438
"4351","FLUAD (D7)","CN54GP140 (D3)",0,4,52,26,150,"",0,0,2.72264423207819e-06,7.02017492125081e-07
"4352","FLUARIX FLUVIRIN (D7)","CN54GP140 (D3)",0,4,313,26,1183,"",0,0,2.42228196134737e-09,7.38441339831805e-10
"4353","INFLUENZA (D7)","CN54GP140 (D3)",0,4,85,26,252,"",0,0,4.0956313538601e-07,1.10797712526265e-07
"4354","PANDEMRIX (D7)","CN54GP140 (D3)",0,4,48,26,239,"",0,0,3.69378520639025e-06,9.42921739588422e-07
"4355","INACTIVATED INFLUENZA (D0)","CN54GP140 (D3)",0,4,2,26,3,"",0,0,0.0666666666666666,0.0120626314316811
"4356","FLUZONE (D1)","CN54GP140 (D3)",0,4,6,26,21,"",0,0,0.00476190476190476,0.000955101145391438
"4357","FLUZONE (D30)","CN54GP140 (D3)",0,4,2,26,5,"",0,0,0.0666666666666666,0.0120626314316811
"4358","FLUZONE (D7)","CN54GP140 (D3)",0,4,11,26,86,"",0,0,0.000732600732600732,0.000156013568020125
"4359","FLUMIST (D3)","CN54GP140 (D3)",0,4,177,26,747,"",0,0,2.31199626658843e-08,6.6780504554789e-09
"4360","FLUMIST (D7)","CN54GP140 (D3)",0,4,638,26,2520,"",0,0,1.42605853415832e-10,4.56486464891833e-11
"4361","FLUMIST (D1)","CN54GP140 (D3)",0,4,2,26,4,"",0,0,0.0666666666666666,0.0120626314316811
"4362","FLUENZ (D3-4)","CN54GP140 (D3)",0,4,5,26,32,"",0,0,0.00793650793650794,0.00156263589763747
"4363","FLUMIST (D30)","CN54GP140 (D3)",0,4,2,26,3,"",0,0,0.0666666666666666,0.0120626314316811
"4364","FLUENZ (D6-7)","CN54GP140 (D3)",0,4,8,26,67,"",0,0,0.00202020202020202,0.000417915792105604
"4365","MENACTRA (D3)","CN54GP140 (D3)",0,4,29,26,175,"",0,0,2.44379276637341e-05,5.933355659006e-06
"4366","MENACTRA (D7)","CN54GP140 (D3)",0,4,9,26,26,"",0,0,0.0013986013986014,0.000292692693005166
"4367","WETVAX (D2-4)","CN54GP140 (D3)",0,4,39,26,185,"",0,0,8.10307106393323e-06,2.0318599567229e-06
"4368","WETVAX (D5-7)","CN54GP140 (D3)",0,4,182,26,859,"",0,0,2.07136987768355e-08,6.00124978564172e-09
"4369","WETVAX (D50-60)","CN54GP140 (D3)",1,3,68,26,340,"CORO1A",3.85,0.29,6.70690811535883e-05,1.57997038534653e-05
"4370","BCG (D7)","CN54GP140 (D3)",0,4,3,26,4,"",0,0,0.0285714285714286,0.00528905524407587
"4371","MVA85A (D2)","CN54GP140 (D3)",0,4,56,26,286,"",0,0,2.05071416120664e-06,5.31027545508476e-07
"4372","ZOSTAVAX (D1)","CN54GP140 (D3)",0,4,1,26,17,"",0,0,0.2,0.0356451727951712
"4373","ZOSTAVAX (D3)","CN54GP140 (D3)",0,4,4,26,18,"",0,0,0.0285714285714286,0.00528905524407587
"4374","YF VAX (ANY)","CN54GP140 (D3)",1,3,2,26,28,"CORO1A",3.85,3.57,0.4,0.0705534456491753
"4375","YF17D (D3)","CN54GP140 (D3)",0,4,34,26,114,"",0,0,1.35473819684346e-05,3.34659244916927e-06
"4376","YF VAX (D4-7)","CN54GP140 (D3)",1,3,112,26,490,"CORO1A",3.85,0.2,1.57815828927642e-05,3.88552365610434e-06
"4377","STAMARIL (D10)","CN54GP140 (D3)",0,4,96,26,440,"",0,0,2.55022346333098e-07,6.98708078564182e-08
"4378","STAMARIL (D14)","CN54GP140 (D3)",0,4,14,26,68,"",0,0,0.000326797385620915,7.20855648152675e-05
"4379","STAMARIL (D28)","CN54GP140 (D3)",0,4,15,26,79,"",0,0,0.000257997936016511,5.7496063681186e-05
"4380","STAMARIL (D3)","CN54GP140 (D3)",0,4,108,26,500,"",0,0,1.61009335321262e-07,4.46462367345648e-08
"4381","STAMARIL (D60)","CN54GP140 (D3)",0,4,21,26,100,"",0,0,7.90513833992093e-05,1.84980063731938e-05
"4382","STAMARIL (D7)","CN54GP140 (D3)",0,4,150,26,684,"",0,0,4.4379106565152e-08,1.26647042083746e-08
"4383","BBIBP (V3, D14)","CN54GP140 (D3)",0,4,5,26,34,"",0,0,0.00793650793650794,0.00156263589763747
"4384","BBIBP (V3, D28)","CN54GP140 (D3)",0,4,1,26,6,"",0,0,0.2,0.0356451727951712
"4385","BNT (V1, D6)","CN54GP140 (D3)",0,4,2,26,7,"",0,0,0.0666666666666666,0.0120626314316811
"4386","BNT (V2, D1)","CN54GP140 (D3)",0,4,100,26,371,"",0,0,2.17479903769492e-07,5.99055754760726e-08
"4387","BNT (V3, D1)","CN54GP140 (D3)",0,4,124,26,463,"",0,0,9.37382827146604e-08,2.63439162621766e-08
"4388","BNT-I (D1)","CN54GP140 (D3)",0,4,120,26,473,"",0,0,1.06595591568758e-07,2.97687256819738e-08
"4389","BNT-I (D10, mild)","CN54GP140 (D3)",0,4,517,26,2154,"",0,0,3.2951338244627e-10,1.04126131232858e-10
"4390","BNT-I (D10, severe)","CN54GP140 (D3)",0,4,537,26,2204,"",0,0,2.83301696962007e-10,8.98218053194328e-11
"4391","BNT-I (D26, mild)","CN54GP140 (D3)",1,3,284,26,1228,"ACTG1",3.85,0.08,1.01524491768394e-06,2.68005076681206e-07
"4392","BNT-I (D26, severe)","CN54GP140 (D3)",0,4,63,26,265,"",0,0,1.30466548376996e-06,3.41292785686994e-07
"4393","BNT-I (D3)","CN54GP140 (D3)",0,4,92,26,331,"",0,0,3.01027104480487e-07,8.23395586141698e-08
"4394","BNT-I (D4)","CN54GP140 (D3)",0,4,12,26,34,"",0,0,0.00054945054945055,0.000118182546880145
"4395","BNT-I-BNT (D51, mild)","CN54GP140 (D3)",0,4,57,26,234,"",0,0,1.91624110145539e-06,4.96979576182467e-07
"4396","BNT-I-BNT (D51, severe)","CN54GP140 (D3)",0,4,9,26,22,"",0,0,0.0013986013986014,0.000292692693005166
"4397","BNT-MO (V3, D1)","CN54GP140 (D3)",0,4,171,26,624,"",0,0,2.64880138426361e-08,7.62441640742742e-09
"4398","ChAd (V1, D3)","CN54GP140 (D3)",0,4,123,26,511,"",0,0,9.67620982861011e-08,2.71478621373374e-08
"4399","ChAd (V1, D6)","CN54GP140 (D3)",0,4,83,26,176,"",0,0,4.49257489683925e-07,1.21093066851595e-07
"4400","ChAd (V1, D7)","CN54GP140 (D3)",0,4,31,26,151,"",0,0,1.90985485103132e-05,4.67967441957462e-06
"4401","ChAd (V2, D1)","CN54GP140 (D3)",0,4,127,26,427,"",0,0,8.53487006513814e-08,2.40470641991657e-08
"4402","ChAd (V2, D3)","CN54GP140 (D3)",0,4,10,26,28,"",0,0,0.000999000999000998,0.000211124339644428
"4403","ChAd (V2, D7)","CN54GP140 (D3)",0,4,1,26,15,"",0,0,0.2,0.0356451727951712
"4404","ChAd-BNT (V2, D3)","CN54GP140 (D3)",0,4,156,26,606,"",0,0,3.80309693789847e-08,1.09045386771981e-08
"4405","ChAd-BNT (V2, D7)","CN54GP140 (D3)",0,4,92,26,406,"",0,0,3.01027104480487e-07,8.23395586141698e-08
"4406","ChAd-BNT (V3, D1)","CN54GP140 (D3)",0,4,208,26,785,"",0,0,1.22243941574975e-08,3.60446512506221e-09
"4407","I (D10, moderate)","CN54GP140 (D3)",0,4,391,26,1572,"",0,0,1.00101205321616e-09,3.09701949242936e-10
"4408","I (D10, severe)","CN54GP140 (D3)",0,4,429,26,1793,"",0,0,6.9229926862321e-10,2.15592869506953e-10
"4409","I (D26, moderate)","CN54GP140 (D3)",0,4,246,26,1024,"",0,0,6.29394946902667e-09,1.87325325087443e-09
"4410","I (D26, severe)","CN54GP140 (D3)",1,3,412,26,1585,"CORO1A",3.85,0.06,3.35791325838471e-07,9.13604148304326e-08
"4411","I (D51, moderate)","CN54GP140 (D3)",0,4,10,26,26,"",0,0,0.000999000999000998,0.000211124339644428
"4412","I (D51, severe)","CN54GP140 (D3)",1,3,291,26,1214,"ACTG1",3.85,0.08,9.44439787831599e-07,2.49809344909947e-07
"4413","I-I (D1)","CN54GP140 (D3)",0,4,14,26,50,"",0,0,0.000326797385620915,7.20855648152675e-05
"4414","ZF2001 (V3, D07)","CN54GP140 (D3)",0,4,161,26,651,"",0,0,3.35877436979735e-08,9.6513333869421e-09
"4415","ZF2001 (V3, D14)","CN54GP140 (D3)",0,4,26,26,98,"",0,0,3.64896916621055e-05,8.75720197473113e-06
"4416","ZF2001 (V3, D28)","CN54GP140 (D3)",0,4,17,26,93,"",0,0,0.000167084377610693,3.77888082165107e-05
"4417","CN54GP140 (H6)","CN54GP140 (D7)",0,2,9,7,54,"",0,0,0.0181818181818182,0.00340076333019493
"4418","HIV-1 GAG-POL NEF (D1)","CN54GP140 (D7)",2,0,525,7,2085,"CDK6,RPS6KA3",28.57,0.1,1,0.173849366793586
"4419","HIV-1 GAG-POL NEF (D3)","CN54GP140 (D7)",0,2,78,7,265,"",0,0,0.000316455696202531,6.99434747787485e-05
"4420","HPV-VLP (M2)","CN54GP140 (D7)",1,1,147,7,647,"CDK6",14.29,0.15,0.0134228187919463,0.00257133674153094
"4421","INFLUENZA (D1)","CN54GP140 (D7)",0,2,60,7,222,"",0,0,0.000528820729772607,0.000113855629389199
"4422","MONOV INFLUENZA A (D1)","CN54GP140 (D7)",0,2,200,7,763,"",0,0,4.92586572090046e-05,1.16951154494435e-05
"4423","PANDEMRIX (D1)","CN54GP140 (D7)",0,2,40,7,277,"",0,0,0.00116144018583043,0.000244909085320164
"4424","FLUARIX FLUVIRIN (D28)","CN54GP140 (D7)",0,2,31,7,119,"",0,0,0.0018939393939394,0.000392650439019781
"4425","MONOV INFLUENZA A (D28)","CN54GP140 (D7)",0,2,26,7,138,"",0,0,0.00264550264550265,0.000540881652228843
"4426","FLUARIX FLUVIRIN (D3)","CN54GP140 (D7)",0,2,146,7,603,"",0,0,9.1928663357235e-05,2.12645465394481e-05
"4427","INFLUENZA (D3)","CN54GP140 (D7)",0,2,121,7,521,"",0,0,0.000133280021324803,3.04487600124544e-05
"4428","MONOV INFLUENZA A (D3)","CN54GP140 (D7)",0,2,54,7,164,"",0,0,0.00064935064935065,0.000138817813877674
"4429","PANDEMRIX (D3)","CN54GP140 (D7)",0,2,5,7,34,"",0,0,0.0476190476190476,0.00869178716513656
"4430","PANDEMRIX (D30)","CN54GP140 (D7)",0,2,6,7,39,"",0,0,0.0357142857142857,0.00657292367341425
"4431","FLUAD (D7)","CN54GP140 (D7)",0,2,52,7,150,"",0,0,0.000698812019566737,0.000149008704830143
"4432","FLUARIX FLUVIRIN (D7)","CN54GP140 (D7)",0,2,313,7,1183,"",0,0,2.02204023860075e-05,4.94545545405483e-06
"4433","INFLUENZA (D7)","CN54GP140 (D7)",0,2,85,7,252,"",0,0,0.000267308206361935,5.94361427743632e-05
"4434","PANDEMRIX (D7)","CN54GP140 (D7)",0,2,48,7,239,"",0,0,0.000816326530612245,0.000173233906727886
"4435","INACTIVATED INFLUENZA (D0)","CN54GP140 (D7)",0,2,2,7,3,"",0,0,0.333333333333333,0.0588101251401419
"4436","FLUZONE (D1)","CN54GP140 (D7)",0,2,6,7,21,"",0,0,0.0357142857142857,0.00657292367341425
"4437","FLUZONE (D30)","CN54GP140 (D7)",0,2,2,7,5,"",0,0,0.333333333333333,0.0588101251401419
"4438","FLUZONE (D7)","CN54GP140 (D7)",0,2,11,7,86,"",0,0,0.0128205128205128,0.00245807894010389
"4439","FLUMIST (D3)","CN54GP140 (D7)",0,2,177,7,747,"",0,0,6.27706986378759e-05,1.48080856778393e-05
"4440","FLUMIST (D7)","CN54GP140 (D7)",1,1,637,7,2520,"RPS6KA3",14.29,0.04,0.00312989045383413,0.000638347417922722
"4441","FLUMIST (D1)","CN54GP140 (D7)",0,2,2,7,4,"",0,0,0.333333333333333,0.0588101251401419
"4442","FLUENZ (D3-4)","CN54GP140 (D7)",0,2,5,7,32,"",0,0,0.0476190476190476,0.00869178716513656
"4443","FLUMIST (D30)","CN54GP140 (D7)",0,2,2,7,3,"",0,0,0.333333333333333,0.0588101251401419
"4444","FLUENZ (D6-7)","CN54GP140 (D7)",0,2,8,7,67,"",0,0,0.0222222222222222,0.00413210006572814
"4445","MENACTRA (D3)","CN54GP140 (D7)",0,2,29,7,175,"",0,0,0.0021505376344086,0.000443912174875161
"4446","MENACTRA (D7)","CN54GP140 (D7)",0,2,9,7,26,"",0,0,0.0181818181818182,0.00340076333019493
"4447","WETVAX (D2-4)","CN54GP140 (D7)",0,2,39,7,185,"",0,0,0.00121951219512195,0.000256504338474702
"4448","WETVAX (D5-7)","CN54GP140 (D7)",0,2,182,7,859,"",0,0,5.93965312425753e-05,1.40469498569553e-05
"4449","WETVAX (D50-60)","CN54GP140 (D7)",0,2,69,7,340,"",0,0,0.000402414486921529,8.75752061204172e-05
"4450","BCG (D7)","CN54GP140 (D7)",0,2,3,7,4,"",0,0,0.1,0.0179185615532
"4451","MVA85A (D2)","CN54GP140 (D7)",0,2,56,7,286,"",0,0,0.000604960677555959,0.000129536207730776
"4452","ZOSTAVAX (D1)","CN54GP140 (D7)",0,2,1,7,17,"",0,0,0.333333333333333,0.0588101251401419
"4453","ZOSTAVAX (D3)","CN54GP140 (D7)",0,2,4,7,18,"",0,0,0.0666666666666666,0.0120626314316811
"4454","YF VAX (ANY)","CN54GP140 (D7)",0,2,3,7,28,"",0,0,0.1,0.0179185615532
"4455","YF17D (D3)","CN54GP140 (D7)",0,2,34,7,114,"",0,0,0.00158730158730159,0.00033093416879791
"4456","YF VAX (D4-7)","CN54GP140 (D7)",0,2,113,7,490,"",0,0,0.00015255530129672,3.47093496103762e-05
"4457","STAMARIL (D10)","CN54GP140 (D7)",0,2,96,7,440,"",0,0,0.000210393435724805,4.71592652858446e-05
"4458","STAMARIL (D14)","CN54GP140 (D7)",0,2,14,7,68,"",0,0,0.00833333333333334,0.00162680985647269
"4459","STAMARIL (D28)","CN54GP140 (D7)",0,2,15,7,79,"",0,0,0.00735294117647058,0.00145289440426734
"4460","STAMARIL (D3)","CN54GP140 (D7)",0,2,108,7,500,"",0,0,0.000166805671392827,3.7783663382172e-05
"4461","STAMARIL (D60)","CN54GP140 (D7)",0,2,21,7,100,"",0,0,0.00395256916996048,0.000798063260396896
"4462","STAMARIL (D7)","CN54GP140 (D7)",0,2,150,7,684,"",0,0,8.71383757406761e-05,2.02338402425161e-05
"4463","BBIBP (V3, D14)","CN54GP140 (D7)",0,2,5,7,34,"",0,0,0.0476190476190476,0.00869178716513656
"4464","BBIBP (V3, D28)","CN54GP140 (D7)",0,2,1,7,6,"",0,0,0.333333333333333,0.0588101251401419
"4465","BNT (V1, D6)","CN54GP140 (D7)",0,2,2,7,7,"",0,0,0.333333333333333,0.0588101251401419
"4466","BNT (V2, D1)","CN54GP140 (D7)",0,2,100,7,371,"",0,0,0.0001941370607649,4.37660285453719e-05
"4467","BNT (V3, D1)","CN54GP140 (D7)",0,2,124,7,463,"",0,0,0.000126984126984127,2.91304203185916e-05
"4468","BNT-I (D1)","CN54GP140 (D7)",0,2,120,7,473,"",0,0,0.000135482996883891,3.08884234205148e-05
"4469","BNT-I (D10, mild)","CN54GP140 (D7)",1,1,516,7,2154,"CDK6",14.29,0.05,0.00386100386100387,0.000781472085324718
"4470","BNT-I (D10, severe)","CN54GP140 (D7)",1,1,536,7,2204,"CDK6",14.29,0.05,0.00371747211895914,0.000753796619712175
"4471","BNT-I (D26, mild)","CN54GP140 (D7)",0,2,285,7,1228,"",0,0,2.43658780244147e-05,5.92018224151869e-06
"4472","BNT-I (D26, severe)","CN54GP140 (D7)",0,2,63,7,265,"",0,0,0.00048076923076923,0.000104286082151653
"4473","BNT-I (D3)","CN54GP140 (D7)",0,2,92,7,331,"",0,0,0.00022878059940517,5.10742807924486e-05
"4474","BNT-I (D4)","CN54GP140 (D7)",0,2,12,7,34,"",0,0,0.010989010989011,0.00212344250898472
"4475","BNT-I-BNT (D51, mild)","CN54GP140 (D7)",0,2,57,7,234,"",0,0,0.000584453535943892,0.000125387210092741
"4476","BNT-I-BNT (D51, severe)","CN54GP140 (D7)",0,2,9,7,22,"",0,0,0.0181818181818182,0.00340076333019493
"4477","BNT-MO (V3, D1)","CN54GP140 (D7)",0,2,171,7,624,"",0,0,6.7213335125689e-05,1.58112985993123e-05
"4478","ChAd (V1, D3)","CN54GP140 (D7)",0,2,123,7,511,"",0,0,0.000129032258064516,2.95391713477299e-05
"4479","ChAd (V1, D6)","CN54GP140 (D7)",0,2,83,7,176,"",0,0,0.000280112044817927,6.20343662603266e-05
"4480","ChAd (V1, D7)","CN54GP140 (D7)",0,2,31,7,151,"",0,0,0.0018939393939394,0.000392650439019781
"4481","ChAd (V2, D1)","CN54GP140 (D7)",0,2,127,7,427,"",0,0,0.000121124031007752,2.78725735022606e-05
"4482","ChAd (V2, D3)","CN54GP140 (D7)",0,2,10,7,28,"",0,0,0.0151515151515152,0.0028801094755864
"4483","ChAd (V2, D7)","CN54GP140 (D7)",0,2,1,7,15,"",0,0,0.333333333333333,0.0588101251401419
"4484","ChAd-BNT (V2, D3)","CN54GP140 (D7)",0,2,156,7,606,"",0,0,8.06256550834473e-05,1.88398878693562e-05
"4485","ChAd-BNT (V2, D7)","CN54GP140 (D7)",0,2,92,7,406,"",0,0,0.00022878059940517,5.10742807924486e-05
"4486","ChAd-BNT (V3, D1)","CN54GP140 (D7)",0,2,208,7,785,"",0,0,4.55684666210982e-05,1.08460671787064e-05
"4487","I (D10, moderate)","CN54GP140 (D7)",0,2,391,7,1572,"",0,0,1.29822921535026e-05,3.21176780637603e-06
"4488","I (D10, severe)","CN54GP140 (D7)",2,0,427,7,1793,"CDK6,RPS6KA3",28.57,0.11,1,0.173849366793586
"4489","I (D26, moderate)","CN54GP140 (D7)",0,2,246,7,1024,"",0,0,3.2649862870576e-05,7.86403647130122e-06
"4490","I (D26, severe)","CN54GP140 (D7)",0,2,413,7,1585,"",0,0,1.16407659624004e-05,2.89062534405782e-06
"4491","I (D51, moderate)","CN54GP140 (D7)",0,2,10,7,26,"",0,0,0.0151515151515152,0.0028801094755864
"4492","I (D51, severe)","CN54GP140 (D7)",0,2,292,7,1214,"",0,0,2.32174781175269e-05,5.6514719574208e-06
"4493","I-I (D1)","CN54GP140 (D7)",0,2,14,7,50,"",0,0,0.00833333333333334,0.00162680985647269
"4494","ZF2001 (V3, D07)","CN54GP140 (D7)",0,2,161,7,651,"",0,0,7.57403620389306e-05,1.77419432312482e-05
"4495","ZF2001 (V3, D14)","CN54GP140 (D7)",0,2,26,7,98,"",0,0,0.00264550264550265,0.000540881652228843
"4496","ZF2001 (V3, D28)","CN54GP140 (D7)",0,2,17,7,93,"",0,0,0.00584795321637427,0.00116485657739103
"4497","HIV-1 GAG-POL NEF (D1)","CN54GP140 (H6)",3,6,524,54,2085,"CCR2,CD1C,PTPRO",5.56,0.14,2.71339459722639e-12,9.49895611757223e-13
"4498","HIV-1 GAG-POL NEF (D3)","CN54GP140 (H6)",1,8,77,54,265,"FCGR3A",1.85,0.38,1.69618152274122e-10,5.41651132623097e-11
"4499","HPV-VLP (M2)","CN54GP140 (H6)",1,8,147,54,647,"IRF3",1.85,0.15,1.24164236397248e-12,4.4046228783368e-13
"4500","INFLUENZA (D1)","CN54GP140 (H6)",1,8,59,54,222,"LYL1",1.85,0.45,1.2175308586524e-09,3.75642631745481e-10
"4501","MONOV INFLUENZA A (D1)","CN54GP140 (H6)",0,9,200,54,763,"",0,0,5.67921555556246e-16,2.41810089060885e-16
"4502","PANDEMRIX (D1)","CN54GP140 (H6)",0,9,40,54,277,"",0,0,4.86746943302453e-10,1.52436630631389e-10
"4503","FLUARIX FLUVIRIN (D28)","CN54GP140 (H6)",0,9,31,54,119,"",0,0,3.65712440015846e-09,1.1047659455634e-09
"4504","MONOV INFLUENZA A (D28)","CN54GP140 (H6)",1,8,25,54,138,"CD1C",1.85,0.72,4.95698329893186e-07,1.33448602943929e-07
"4505","FLUARIX FLUVIRIN (D3)","CN54GP140 (H6)",1,8,145,54,603,"CCR2",1.85,0.17,1.37998310171238e-12,4.87976818951219e-13
"4506","INFLUENZA (D3)","CN54GP140 (H6)",1,8,120,54,521,"LYL1",1.85,0.19,5.90462670748018e-12,2.03180029541936e-12
"4507","MONOV INFLUENZA A (D3)","CN54GP140 (H6)",0,9,54,54,164,"",0,0,4.22516945175704e-11,1.39614237007124e-11
"4508","PANDEMRIX (D3)","CN54GP140 (H6)",0,9,5,54,34,"",0,0,0.0004995004995005,0.000107787053427417
"4509","PANDEMRIX (D30)","CN54GP140 (H6)",0,9,6,54,39,"",0,0,0.0001998001998002,4.49058119243705e-05
"4510","FLUAD (D7)","CN54GP140 (H6)",0,9,52,54,150,"",0,0,5.76642623290112e-11,1.88669124608447e-11
"4511","FLUARIX FLUVIRIN (D7)","CN54GP140 (H6)",2,7,311,54,1183,"IRF3,CCR2",3.7,0.17,5.64129367883442e-13,2.03152319177847e-13
"4512","INFLUENZA (D7)","CN54GP140 (H6)",0,9,85,54,252,"",0,0,9.40134778674302e-13,3.36193094092014e-13
"4513","PANDEMRIX (D7)","CN54GP140 (H6)",0,9,48,54,239,"",0,0,1.11154801432104e-10,3.57876179887786e-11
"4514","INACTIVATED INFLUENZA (D0)","CN54GP140 (H6)",0,9,2,54,3,"",0,0,0.0181818181818182,0.00340076333019493
"4515","FLUZONE (D1)","CN54GP140 (H6)",0,9,6,54,21,"",0,0,0.0001998001998002,4.49058119243705e-05
"4516","FLUZONE (D30)","CN54GP140 (H6)",0,9,2,54,5,"",0,0,0.0181818181818182,0.00340076333019493
"4517","FLUZONE (D7)","CN54GP140 (H6)",0,9,11,54,86,"",0,0,5.95379852345797e-06,1.50654957699925e-06
"4518","FLUMIST (D3)","CN54GP140 (H6)",0,9,177,54,747,"",0,0,1.65773056982124e-15,6.93407937782648e-16
"4519","FLUMIST (D7)","CN54GP140 (H6)",4,5,634,54,2520,"IRF3,LYL1,CCR2,CD1C",7.41,0.16,1.39722686861545e-10,4.4768802138011e-11
"4520","FLUMIST (D1)","CN54GP140 (H6)",0,9,2,54,4,"",0,0,0.0181818181818182,0.00340076333019493
"4521","FLUENZ (D3-4)","CN54GP140 (H6)",0,9,5,54,32,"",0,0,0.0004995004995005,0.000107787053427417
"4522","FLUMIST (D30)","CN54GP140 (H6)",0,9,2,54,3,"",0,0,0.0181818181818182,0.00340076333019493
"4523","FLUENZ (D6-7)","CN54GP140 (H6)",0,9,8,54,67,"",0,0,4.11353352529822e-05,9.81900122116241e-06
"4524","MENACTRA (D3)","CN54GP140 (H6)",0,9,29,54,175,"",0,0,6.1345312518787e-09,1.82744054726025e-09
"4525","MENACTRA (D7)","CN54GP140 (H6)",0,9,9,54,26,"",0,0,4.11353352529823e-05,9.81900122116241e-06
"4526","WETVAX (D2-4)","CN54GP140 (H6)",1,8,38,54,185,"FCGR3A",1.85,0.54,2.86207202661841e-08,8.23474146017813e-09
"4527","WETVAX (D5-7)","CN54GP140 (H6)",2,7,180,54,859,"FCGR3A,CD1C",3.7,0.23,2.35677537567818e-11,7.88548574654004e-12
"4528","WETVAX (D50-60)","CN54GP140 (H6)",2,7,67,54,340,"CCR2,CD1C",3.7,0.59,1.64670087596253e-08,4.79383997703225e-09
"4529","BCG (D7)","CN54GP140 (H6)",0,9,3,54,4,"",0,0,0.00454545454545454,0.00091416711459909
"4530","MVA85A (D2)","CN54GP140 (H6)",0,9,56,54,286,"",0,0,3.12825045947401e-11,1.04091810800919e-11
"4531","ZOSTAVAX (D1)","CN54GP140 (H6)",0,9,1,54,17,"",0,0,0.1,0.0179185615532
"4532","ZOSTAVAX (D3)","CN54GP140 (H6)",0,9,4,54,18,"",0,0,0.0013986013986014,0.000292692693005166
"4533","YF VAX (ANY)","CN54GP140 (H6)",0,9,3,54,28,"",0,0,0.00454545454545454,0.00091416711459909
"4534","YF17D (D3)","CN54GP140 (H6)",0,9,34,54,114,"",0,0,1.77329490402302e-09,5.43333130324085e-10
"4535","YF VAX (D4-7)","CN54GP140 (H6)",1,8,112,54,490,"FCGR3A",1.85,0.2,1.00027843315344e-11,3.39979914229832e-12
"4536","STAMARIL (D10)","CN54GP140 (H6)",0,9,96,54,440,"",0,0,3.32773412037553e-13,1.21480618209162e-13
"4537","STAMARIL (D14)","CN54GP140 (H6)",0,9,14,54,68,"",0,0,1.22370562537476e-06,3.20870935924799e-07
