"","Cond1","Cond2","Shared","NotShared_cond1","NotShared_cond2","Total_Genes_Cond1","Total_Genes_Cond2","Genes_Names","Percentage_Shared_Cond1","Percentage_Shared_Cond2","pvalue","-log(p)"
"89","MONOV INFLUENZA A_UP","HIV-1 GAG-POL NEF_DOWN",1,376,1015,377,1028,"CYP27A1",0.27,0.1,0,0
"90","MONOV INFLUENZA A_UP","HIV-1 GAG-POL NEF_UP",266,111,753,377,1143,"ACP3, ACSL1, ADAM9, ADAMTSL4, ADAP2, ADM, ADPRH, AIM2, ANKRD22, APOL1, APOL2, APOL3, APOL4, APOL6, AQP9, ASGR2, ATF3, ATF5, ATP6V1B2, BACH1, BATF2, BATF3, BCL2A1, BCL6, BEST1, BLVRA, BST1, SMCO4, SCIMP, MCEMP1, C1QB, C2, C3AR1, CARD16, CASP1, CASP5, CASP7, CCR1, CCR2, CCRL2, CD14, CD274, CD300E, CD36, CD38, CDC42EP2, CDKN1A, CES1, CHST15, CLEC4D, CLEC5A, CLEC6A, CMPK2, CREB5, CTSB, CTSL, CXCL10, CXCL16, DDX60, DHRS9, DMXL2, DRAM1, DSE, DTX3L, DUSP3, DUSP6, DYSF, EMILIN2, EPB41L3, EPSTI1, ETV7, EXT1, FAM151B, GASK1B, CALHM6, FBXO6, FCAR, FCER1G, FCGR2A, FCN1, FFAR2, FGD4, FGL2, FPR1, FPR2, FRMD3, GBP1, GBP2, GBP3, GBP4, GBP5, GCA, GCH1, GLT1D1, GLUL, GM2A, GNB4, GPBAR1, HCAR2, GPR84, GRINA, HCK, HERC5, HLX, HP, HSPA6, ICAM1, IDO1, IFI30, IFI35, IFI44, IFI44L, IFI6, IFIH1, IFIT1, IFIT2, IFIT3, IFITM3, IFNGR2, IGF2BP3, IGSF6, IL15, IL15RA, IL1RN, IL27, IL4I1, IRF1, IRF7, ISG15, ITPRIPL2, JAK2, KCNJ15, KCNJ2, KCTD12, SHTN1, KLF4, KYNU, LACTB, LAMP3, LAP3, LHFPL2, LILRA1, LILRA3, LILRA5, LILRA6, LILRB1, LILRB2, LILRB3, LILRB4, LMNB1, LMO2, LPCAT2, LRRC4, LRRK2, LTBR, LYN, MAFB, MARCKS, MARCO, MCTP1, MEFV, SLC49A3, MIR22HG, MNDA, MPZL2, MS4A4A, MSR1, MT2A, MTHFD2, MX1, MYOF, NAMPT, NEXN, NFAM1, NLRC4, NLRP3, NMI, NOD2, NPC2, OAS1, OAS2, OAS3, OASL, ODF3B, P2RX7, P2RY12, P2RY13, PARP14, PARP9, PFKFB3, PLA2G7, PLEKHO1, PLSCR1, PLXDC2, PLXNC1, PRRG4, PSMA4, PSMB9, PSME2, PSTPIP2, NECTIN2, RAB20, RAB31, RAB39A, RASGEF1B, RBM47, RNF217, RSAD2, RTP4, RUFY4, S100A9, SAMD4A, SAMD9L, SBNO2, SCARB2, SCO2, SDC3, SDSL, SECTM1, MSRB1, SERPINA1, SERPING1, SIGLEC1, SLAMF8, SLC24A4, SLC31A1, SLC31A2, SLC6A12, SLC8A1, SMAD1, SNX10, SOCS3, SORT1, SQOR, SRC, STAT1, STAT2, STX11, TAP1, TCN2, TFEC, TGM2, TLR1, TLR2, TLR4, TMEM106A, TMEM150B, TMEM176A, TMEM176B, TNFAIP2, TNFAIP6, TNFSF10, TNFSF13B, TRAFD1, TRIB1, TRPV4, TYMP, UBE2D1, UBE2L6, VAMP5, VDR, VRK2, WARS1, WDFY3, XAF1, XKR8",70.56,23.27,4.63732150576314e-59,58.3337327933993
"91","MONOV INFLUENZA A_UP","HPV-VLP_DOWN",11,366,384,377,423,"ALDH1A1, CD14, CES1, CYP27A1, DHRS9, GPRC5C, MARCO, MS4A4A, NOD2, PLXNC1, S100A8",2.92,2.6,2.34115340044182e-207,206.630570128899
"92","MONOV INFLUENZA A_UP","HPV-VLP_UP",96,281,418,377,583,"ACSL1, AIM2, APOBEC3B, APOL1, APOL3, APOL6, BMAL2, ATF5, BATF3, C1QA, C1QB, C2, CASP1, CASP5, CD38, CDKN1A, CXCL10, DSE, DUSP6, EGR2, ETV7, FCGR1A, FFAR2, FGL2, FPR2, GBP1, GCH1, GPRC5C, HBEGF, HERC5, HLX, ICAM1, IDO1, IFI44, IFI44L, IFI6, IFIH1, IFIT1, IFIT3, IFITM3, IGF2BP3, IL15, IL15RA, IL1B, IL1RN, IRF1, IRF7, ISG15, JAK2, KCNJ15, KCNJ2, LAMP3, LAP3, LMNB1, LMO2, MNDA, MT2A, MTHFD2, MUC1, MX1, MYOF, NAMPT, NMI, OAS1, OAS2, OAS3, OASL, P2RY13, PLSCR1, PRRG4, PSMB9, PSME2, NECTIN2, RGS1, RTP4, SCO2, SEPTIN4, SERPING1, SIGLEC1, SLC31A2, SLC6A12, SRC, TFEC, TLR1, TLR2, TMEM176A, TNFAIP6, TNFSF10, TRAFD1, TYMP, UBE2L6, VAMP5, VDR, VRK2, WARS1, XAF1",25.46,16.47,6.7282711628989e-132,131.172096513914
"93","MONOV INFLUENZA A_UP","FLUARIX FLUVIRIN_UP",49,328,1783,377,1921,"ACP3, ADAP2, AIF1, APOBEC3B, ATF3, ATP6V1B2, BCL2A1, BCL3, BCL6, BLVRA, C3AR1, CASP1, CCR2, CD36, CD38, CDKN1A, CTSL, CXCL16, DUSP1, EGR2, EGR3, EPB41L3, CALHM6, FCER1G, FGD4, FOS, GPBAR1, HBEGF, ICAM1, IL1B, KLF4, LILRB2, LYN, MAFB, MIR22HG, MS4A4A, NAMPT, NLRC4, NLRP3, PFKFB3, RAB20, RASGEF1B, RGS1, SLC8A1, SOCS3, SORT1, TRIB1, VRK2, ZNF703",13,2.55,0,0
"94","MONOV INFLUENZA A_UP","PANDEMRIX_DOWN",23,354,10,377,33,"APOBEC3A, APOBEC3B, CXCL10, GBP1, GBP2, GBP4, GBP5, IDO1, IFI30, IFI35, IFI44, IFIT1, IFIT2, IFIT3, IFNGR2, MX1, OAS1, OAS2, OAS3, OASL, SERPINA1, SERPING1, WARS1",6.1,69.7,5.01186444229618e-12,11.3000006840384
"95","MONOV INFLUENZA A_UP","FLUZONE_DOWN",4,373,23,377,29,"FCAR, LRRK2, IRAG1, TMEM106A",1.06,13.79,1.2285231050379e-33,32.9106166712587
"96","MONOV INFLUENZA A_UP","FLUZONE_UP",6,371,15,377,23,"BATF2, FCGR1A, FCGR1BP, IDO1, IFIT3, SERPING1",1.59,26.09,1.17357463483651e-22,21.9304892857271
"97","MONOV INFLUENZA A_UP","FLUMIST_UP",103,274,3224,377,3695,"ACSL1, ADAP2, AIF1, ALDH1A1, APOL3, AQP9, ATP6V1B2, BACH1, BCL2A1, BCL3, BCL6, BLVRA, SMCO4, C3AR1, CARD16, CASP1, CCR2, CD14, CD36, CHST15, CTSB, CTSS, CXCL10, DDX60, DOCK4, DPYD, DTX3L, EGR2, EGR3, EMILIN2, EPB41L3, GASK1B, FCER1G, FCGR1BP, FCN1, FGD4, FGL2, FPR1, FPR2, GLUL, GPBAR1, HBEGF, HCK, ICAM1, IFI30, IFI35, IFI6, IFIT3, IL1B, IRF7, ITPRIPL2, JAK2, KCTD12, SHTN1, KYNU, LILRA1, LILRB1, LMO2, LRG1, MARCO, MEGF9, MIR22HG, MNDA, MPEG1, MS4A4A, MX1, MYOF, NAMPT, NLRC4, OAS1, OAS2, OAS3, P2RX7, PARP14, PFKFB3, PLBD1, PLSCR1, PSMB9, RAB20, RASGEF1B, RGS1, SAMD9L, SCARB2, SLC24A4, SLC31A1, SLC46A2, SOCS3, SOD2, SQOR, SRGN, STAT1, STAT2, STX11, TFEC, TNFAIP6, TNFSF10, TNFSF13B, TREM1, TRIB1, VCAN, VRK2, XAF1, XKR8",27.32,2.79,0,0
"98","MONOV INFLUENZA A_UP","FLUMIST_DOWN",1,376,24,377,25,"SERPINA1",0.27,4,1.04740124478368e-37,36.9798869142971
"99","MONOV INFLUENZA A_UP","FLUENZ_DOWN",1,376,5,377,6,"TLR1",0.27,16.67,9.08718880324802e-11,10.0415704485782
"100","MONOV INFLUENZA A_UP","FLUENZ_UP",0,377,9,377,9,"",0,0,2.09547293242234e-18,17.678717944649
"101","MONOV INFLUENZA A_UP","MENACTRA_DOWN",3,374,16,377,19,"AIF1, C3AR1, TLR4",0.8,15.79,8.53198571309716e-26,25.0689498804528
"102","MONOV INFLUENZA A_UP","MENACTRA_UP",5,372,38,377,43,"C1QA, C1QB, C2, IL1B, SERPING1",1.33,11.63,9.44147931740598e-49,48.0249599538955
"103","MONOV INFLUENZA A_UP","WETVAX_DOWN",10,367,331,377,392,"APOL3, ATP6V1B2, C3AR1, CCR2, CYP27A1, FGL2, IL15RA, OAS1, SLC31A2, TNFSF10",2.65,2.55,5.65522841229873e-193,192.247549849413
"104","MONOV INFLUENZA A_UP","ZOSTAVAX_UP",3,374,17,377,21,"IFI44L, MX1, SLC22A16",0.8,14.29,4.33095721477009e-27,26.3634161066144
"105","MONOV INFLUENZA A_UP","YF17D_UP",29,348,17,377,94,"C3AR1, CD38, CXCL10, DDX60, HERC5, IFI44, IFI44L, IFI6, IFIH1, IFIT1, IFIT2, IFIT3, IRF7, ISG15, LAMP3, MX1, MYOF, NEXN, OAS1, OAS2, OAS3, OASL, PARP9, PLSCR1, RSAD2, SAMD9L, SERPING1, STAT1, XAF1",7.69,30.85,6.64724061423395e-18,17.1773586005184
"106","MONOV INFLUENZA A_UP","STAMARIL_DOWN",11,366,222,377,461,"BCL6, CREB5, CYP27A1, DSC2, GNG10, LMO2, NAMPT, P2RY13, RBM47, S100A12, TGM2",2.92,2.39,1.99513855195001e-152,151.700026939447
"107","MONOV INFLUENZA A_UP","STAMARIL_UP",107,270,232,377,842,"ADAP2, AIM2, ANKRD22, APOBEC3A, APOL3, ATF3, ATF5, BATF2, BLVRA, SMCO4, SCIMP, C1QA, C1QB, C3AR1, CASP1, CASP5, CCR1, CD36, CD38, CDKN1A, CMPK2, CTSL, CXCL10, DDX60, DHRS9, EMILIN2, EPB41L3, EPSTI1, CALHM6, FBXO6, FCER1G, FCN1, FFAR2, FRMD3, GBP1, GBP2, GBP4, GBP5, GCH1, GPBAR1, HERC5, IDO1, IFI30, IFI35, IFI44, IFI44L, IFI6, IFIH1, IFIT1, IFIT2, IFIT3, IFITM3, IL15, IL1RN, IRF7, ISG15, KYNU, LAMP3, LAP3, LHFPL2, LILRB1, LMO2, MAFB, MARCKS, MARCO, MT2A, MX1, MYOF, NEXN, NLRP3, NMI, NOD2, NPC2, OAS1, OAS2, OAS3, OASL, PARP14, PARP9, PLSCR1, PSME2, RSAD2, RTP4, SAMD4A, SAMD9L, SCARB2, SCO2, SEPTIN4, SERPING1, SLC31A2, SORT1, SQOR, SRC, STAT1, STAT2, TAP1, TCN2, TMEM51, TNFAIP6, TNFSF10, TNFSF13B, TRAFD1, TYMP, UBE2L6, VAMP5, WARS1, XAF1",28.38,12.71,2.04984951857495e-84,83.6882780197498
"108","MONOV INFLUENZA A_UP","MMR II_DOWN",51,326,690,377,746,"ACP3, AIF1, ALDH1A1, BST1, MCEMP1, C1QA, CCDC149, CCR2, CD14, CD36, CLEC5A, CREB5, CRISPLD2, CYP1B1, CYP1B1-AS1, CYP27A1, DHRS9, DPYD, DSC2, GASK1B, FCGR1A, FCGR2A, FCGR2C, FCN1, FGD4, FOS, FPR1, HSPA7, KCNJ15, LILRA1, LILRB5, LYZ, MPEG1, MPZL2, NFAM1, NLRC4, OPLAH, P2RY13, PLBD1, PLXDC2, S100A12, S100A8, S100A9, SLAMF8, SLC24A4, SLC46A2, SORT1, STEAP4, STK32B, TDRD6, VCAN",13.53,6.84,1.07914651493245e-220,219.96691958747
"109","MONOV INFLUENZA A_UP","MMR II_UP",156,221,818,377,977,"AANAT, ACSL1, ADM, ADPRH, AIM2, AK4, ANKRD22, APOBEC3A, APOBEC3B, APOL1, APOL2, APOL3, APOL6, BMAL2, ATF3, ATF5, BATF2, BATF3, C2, CARD17P, CASP1, CASP5, CASP7, CCR1, CCRL2, CD274, CD38, CDC42EP2, CDKN1A, CES1, CMPK2, CTSL, CXCL10, DDX60, DRAM1, DTX3L, DUSP1, DUSP6, DYSF, EGR2, EPSTI1, ETV7, EXOC3L1, CALHM6, FAM72A, FBXO6, FFAR2, FRMD3, GBP1, GBP2, GBP3, GBP4, GBP5, GCH1, GPBAR1, HCAR2, HERC5, H2BC18, HLX, ICAM1, IDO1, IFI35, IFI44, IFI44L, IFI6, IFIH1, IFIT1, IFIT2, IFIT3, IFITM3, IGF2BP3, IL15, IL15RA, IL1RN, IL27, IL4I1, IRF1, IRF7, ISG15, JAK2, KCNJ2, LAMP3, LAP3, LHFPL2, LILRA3, LILRA5, LILRA6, LILRB2, LILRB4, LMNB1, LYN, MEFV, MSR1, MT2A, MUC1, MX1, NCF1, NEXN, NFIX, NGFR, NMI, NOD2, OAS1, OAS2, OAS3, OASL, P2RX7, PARP14, PARP9, PKMYT1, PLSCR1, PRLR, PRRG4, PSMB9, NECTIN2, RAB20, RAB39A, RASGEF1B, RGS1, RSAD2, RTP4, RUFY4, SAMD4A, SAMD9L, SCARB2, SCO2, SDC3, SECTM1, SERPING1, SIGLEC1, SLC22A16, SLC31A2, SLC8A1, SMTNL1, SNX10, SQOR, SRC, STAT1, STAT2, STX11, TAP1, TCN2, TFEC, TLR2, TMEM106A, TMEM150B, TMTC1, TNFAIP6, TNFSF10, TNFSF13B, TRAFD1, UBE2L6, VAMP5, VRK2, WARS1, XAF1",41.38,15.97,5.0362078572786e-138,137.297896353742
"110","MONOV INFLUENZA A_UP","PREVNAR_UP",6,371,148,377,208,"APOL4, CD274, FGL2, GBP4, GBP5, SERPING1",1.59,2.88,1.07981597489476e-124,123.966650251826
"111","MONOV INFLUENZA A_UP","PREVNAR_DOWN",2,375,3,377,5,"CD14, MS4A4A",0.53,40,1.10213969400193e-06,5.95776335603846
"112","MONOV INFLUENZA A_UP","DRYVAX_UP",9,368,63,377,74,"CD14, GPBAR1, GPR84, HERC5, HSPA6, MPEG1, NEXN, S100A8, S100A9",2.39,12.16,5.19702329532597e-67,66.2842453364754
"113","MONOV INFLUENZA A_UP","BCG_DOWN",41,336,215,377,256,"ADAP2, AIF1, SMCO4, C3AR1, CCR1, CD36, CLEC5A, CTSB, CTSS, CXCL16, CYP1B1, CYP27A1, DHRS9, EGR2, FAM20C, FGL2, FOS, GLUL, IFI30, IGSF6, IL1RN, KCTD12, SHTN1, LHFPL2, LTBR, LYZ, SLC49A3, MNDA, MYOF, NLRC4, NPC2, PLA2G7, PLBD1, PLXDC2, SCARB2, SDSL, SLAMF8, SLC1A3, SLC31A1, SLC31A2, ZMYND15",10.88,16.02,5.63070868663865e-120,119.24943694097
"114","MONOV INFLUENZA A_UP","BCG_UP",33,344,94,377,127,"APOL1, APOL3, AQP9, BATF3, BCL2A1, CD38, CXCL10, EPSTI1, GBP1, GBP2, GBP4, GBP5, IDO1, IFI44L, IFIH1, IFIT3, IL1B, IRF1, ISG15, LAMP3, MT2A, MX1, NAMPT, OAS3, PARP9, PSMB9, PSME2, SERPINA1, SOD2, STAT1, TNFAIP6, UBE2L6, WARS1",8.75,25.98,4.01297899067735e-71,70.3965331139409
"115","MONOV INFLUENZA A_UP","PPD_DOWN",29,348,152,377,181,"AIF1, SMCO4, CCR1, CD36, CTSB, CTSS, DHRS9, EGR2, FAM20C, FCN1, FGL2, IFI30, IGSF6, IL1RN, SHTN1, LHFPL2, LYZ, SLC49A3, MNDA, MYOF, NLRC4, PLBD1, PLXDC2, SCARB2, SDSL, SLAMF8, SLC1A3, SLC31A1, SLC31A2",7.69,16.02,1.33653818873058e-103,102.874018627691
"116","MONOV INFLUENZA A_UP","PPD_UP",18,359,74,377,93,"ACSL1, AQP9, BCL2A1, EPB41L3, GBP1, GBP2, GBP4, GBP5, IDO1, IL1B, LAMP3, MARCKS, MT2A, NAMPT, PARP9, SERPINA1, SOD2, TNFAIP6",4.77,19.35,4.30905905781905e-68,67.3656175536468
"117","MONOV INFLUENZA A_UP","TC-83_DOWN",1,376,40,377,46,"STEAP4",0.27,2.17,3.61638084781571e-55,54.4417258394259
"118","MONOV INFLUENZA A_UP","TC-83_UP",66,311,720,377,884,"ANKRD22, APOBEC3A, APOL6, BATF2, BLVRA, CCR1, CD274, CMPK2, CXCL10, DDX60, DOCK4, EPSTI1, ETV7, CALHM6, FBXO6, FRMD3, GBP1, GBP3, GBP4, GBP5, GCH1, HERC5, IFI35, IFI44, IFI44L, IFI6, IFIH1, IFIT1, IFIT2, IFIT3, IL1RN, IRF7, ISG15, LAMP3, LAP3, LYZ, MAFB, MS4A4A, MT2A, MTHFD2, MX1, NEXN, OAS1, OAS2, OAS3, OASL, PARP14, PARP9, PLSCR1, PSMA4, RSAD2, RTP4, SAMD4A, SAMD9L, SCO2, SERPING1, SIGLEC1, STAT1, STAT2, TFEC, TNFAIP6, TNFSF10, TNFSF13B, UBE2L6, WARS1, XAF1",17.51,7.47,1.55527571267706e-208,207.80819260993
"119","MONOV INFLUENZA A_UP","MVA85A_DOWN",0,377,12,377,12,"",0,0,4.73547659670873e-23,22.324636305382
"120","IMUVAC_UP","FLUAD_UP",17,27,23,44,40,"ANKRD22, BATF2, CD274, ETV7, FCGR1A, FCGR1BP, GBP1, GBP4, GBP5, GK, ICAM1, IDO1, KREMEN1, P2RY14, PSTPIP2, SERPING1, WARS1",38.64,42.5,1.84169720069126e-07,6.73478177201041
"121","IMUVAC_UP","TIV INFLUENZA_DOWN",1,43,342,44,347,"TNFAIP2",2.27,0.29,1.80638701346292e-56,55.7431891976521
"122","IMUVAC_UP","TIV INFLUENZA_UP",0,44,226,44,226,"",0,0,1.1356536720381e-51,50.9447540905041
"123","IMUVAC_UP","MENVEO ACWYVAX_DOWN",1,43,243,44,244,"GBP1",2.27,0.41,1.49641316658011e-50,49.8249484792042
"124","IMUVAC_UP","MENVEO ACWYVAX_UP",0,44,146,44,146,"",0,0,3.22660904359359e-44,43.4912536532809
"125","IMUVAC_UP","MVA85A_UP",11,33,199,44,232,"ANKRD22, ETV7, FCGR1A, FCGR1BP, GBP1, GBP4, GBP5, ICAM1, IDO1, SERPING1, WARS1",25,4.74,1.22241552364252e-31,30.912781143561
"126","IMUVAC_UP","INFLUENZA_DOWN",5,39,53,44,61,"ANKRD22, BATF2, GK3, PI3, RAB20",11.36,8.2,5.41311563050697e-22,21.2665526957697
"127","IMUVAC_UP","INFLUENZA_UP",0,44,87,44,92,"",0,0,6.61386760899042e-36,35.1795445026882
"128","IMUVAC_UP","PANDEMRIX_UP",2,42,48,44,56,"IRF1, NOD2",4.55,3.57,3.24996897015632e-24,23.4881207855301
"129","IMUVAC_UP","FLUARIX_UP",0,44,58,44,61,"",0,0,6.49898799064413e-30,29.1871542655567
"130","IMUVAC_UP","PFALCIPARUM RTSS_UP",1,43,9,44,10,"SERPING1",2.27,10,2.25651444720401e-09,8.64656188158948
"131","IMUVAC_UP","ATTENUVAX_DOWN",0,44,19,44,19,"",0,0,1.63101158265404e-16,15.7875429547998
"132","IMUVAC_UP","ATTENUVAX_UP",0,44,51,44,51,"",0,0,3.99158129484937e-28,27.3988550212107
"133","IMUVAC_UP","WETVAX_UP",12,32,446,44,598,"ANKRD22, ETV7, FAS, FCGR1A, GBP1, GK, ICAM1, IDO1, IRF1, SERPING1, SIRPB1, WARS1",27.27,2.01,1.28036966298721e-40,39.8926646245571
"134","IMUVAC_UP","YF VAX_DOWN",1,43,244,44,287,"SLC4A1",2.27,0.35,1.27299036740323e-50,49.8951748825989
"135","IMUVAC_UP","YF VAX_UP",3,41,353,44,421,"GBP5, SERPING1, TNFAIP2",6.82,0.71,1.05981531959659e-52,51.9747698070635
"136","IMUVAC_UP","RVSV EBOV_DOWN",0,44,6,44,6,"",0,0,6.29298898097629e-08,7.20114302870149
"137","IMUVAC_UP","CHAD63-KH_UP",25,19,1968,44,1994,"ANKRD22, BATF2, CD274, ETV7, FAS, FCGR1A, FCGR1BP, GBP1, GBP4, GBP5, GK, GK3, ICAM1, IDO1, IRF1, KREMEN1, LPCAT2, NOD2, P2RY14, PRRG4, PSTPIP2, RAB20, SERPING1, TNFAIP2, WARS1",56.82,1.25,3.1772141130038e-34,33.4979535170071
"138","IMUVAC_UP","CHAD63-KH_DOWN",0,44,1887,44,1892,"",0,0,1.16026380522514e-90,89.9354432554903
"139","IMUVAC_UP","INACTIVATED INFLUENZA_UP",2,42,1181,44,1527,"FKBP5, GBP5",4.55,0.13,5.37783167947688e-76,75.2693927948644
"140","IMUVAC_UP","INACTIVATED INFLUENZA_DOWN",2,42,1059,44,1842,"IRF1, SNX27",4.55,0.11,4.77244491121236e-74,73.3212590760081
"141","IMUVAC_UP","FLUARIX_DOWN",0,44,24,44,24,"",0,0,6.65038997114455e-19,18.1771528874261
"142","IMUVAC_UP","RVSV ZEBOV_UP",0,44,10,44,10,"",0,0,4.17873045778516e-11,10.3789556414125
"143","IMUVAC_UP","LVS F TULARENSIS_DOWN",4,40,43,44,104,"CCR3, FAS, FCGR1A, ICAM1",9.09,3.85,1.48259870168279e-20,19.8289763845274
"144","IMUVAC_UP","LVS F TULARENSIS_UP",5,39,65,44,208,"CCR3, FAS, FCGR1A, ICAM1, NOD2",11.36,2.4,1.83779970407631e-24,23.7357018227402
"145","IMUVAC_UP","CN54GP140_UP",0,44,153,44,205,"",0,0,5.329228559387e-45,44.2733356533842
"146","IMUVAC_UP","CN54GP140_DOWN",1,43,180,44,192,"FKBP5",2.27,0.52,1.72695760153244e-45,44.7627183246483
"147","IMUVAC_UP","HIV-1 GAG-POL NEF_DOWN",1,43,1015,44,1028,"CTSW",2.27,0.1,5.36349537815924e-76,75.2705520892824
"148","IMUVAC_UP","HIV-1 GAG-POL NEF_UP",24,20,995,44,1143,"ANKRD22, BATF2, CD274, ETV7, FAS, GBP1, GBP4, GBP5, GK, GK3, ICAM1, IDO1, IRF1, LPCAT2, NOD2, PRRG4, PSTPIP2, RAB20, RAPGEF2, SERPING1, SIRPB1, SNX27, TNFAIP2, WARS1",54.55,2.1,2.39608879244656e-30,29.620497092228
"149","IMUVAC_UP","HPV-VLP_DOWN",3,41,392,44,423,"ADORA3, NOD2, TSPAN5",6.82,0.71,1.86564593187548e-54,53.7291707745355
"150","IMUVAC_UP","HPV-VLP_UP",12,32,502,44,583,"ETV7, FAS, FCGR1A, GBP1, ICAM1, IDO1, IRF1, PRRG4, RAPGEF2, SERPING1, TSPAN5, WARS1",27.27,2.06,3.60110194150976e-42,41.4435645842637
"151","IMUVAC_UP","FLUARIX FLUVIRIN_UP",5,39,1827,44,1921,"ICAM1, RAB20, RAPGEF2, SNX27, UCP2",11.36,0.26,8.08597792972913e-76,75.0922674483857
"152","IMUVAC_UP","PANDEMRIX_DOWN",6,38,27,44,33,"GBP1, GBP4, GBP5, IDO1, SERPING1, WARS1",13.64,18.18,3.7695469206045e-14,13.4237108465333
"153","IMUVAC_UP","FLUZONE_DOWN",1,43,26,44,29,"P2RY14",2.27,3.45,2.41644604541588e-18,17.6168228973758
"154","IMUVAC_UP","FLUZONE_UP",5,39,16,44,23,"BATF2, FCGR1A, FCGR1BP, IDO1, SERPING1",11.36,21.74,1.36015112013426e-10,9.8664128364869
"155","IMUVAC_UP","FLUMIST_UP",8,36,3319,44,3695,"FCGR1BP, FKBP5, GK, ICAM1, RAB20, RAPGEF2, SNX27, UCP2",18.18,0.22,8.68074436523896e-78,77.0614430329047
"156","IMUVAC_UP","FLUMIST_DOWN",0,44,25,44,25,"",0,0,2.40956158374802e-19,18.6180619694914
"157","IMUVAC_UP","FLUENZ_DOWN",0,44,6,44,6,"",0,0,6.29298898097629e-08,7.20114302870149
"158","IMUVAC_UP","FLUENZ_UP",0,44,9,44,9,"",0,0,2.25651444720401e-10,9.64656188158948
"159","IMUVAC_UP","MENACTRA_DOWN",0,44,19,44,19,"",0,0,1.63101158265404e-16,15.7875429547998
"160","IMUVAC_UP","MENACTRA_UP",1,43,42,44,43,"SERPING1",2.27,2.33,1.32578977332103e-23,22.8775253353014
"161","IMUVAC_UP","WETVAX_DOWN",0,44,341,44,392,"",0,0,5.94398741067554e-59,58.2259221190792
"162","IMUVAC_UP","ZOSTAVAX_UP",0,44,20,44,21,"",0,0,5.09691119579386e-17,16.2926929331197
"163","IMUVAC_UP","YF17D_UP",1,43,45,44,94,"SERPING1",2.27,1.06,8.86085764811611e-25,24.052524240436
"164","IMUVAC_UP","STAMARIL_DOWN",3,41,230,44,461,"PI3, SLC4A1, TSPAN5",6.82,0.65,1.16848505659713e-45,44.9323768372973
"165","IMUVAC_UP","STAMARIL_UP",10,34,329,44,842,"ANKRD22, BATF2, GBP1, GBP4, GBP5, IDO1, MS4A3, NOD2, SERPING1, WARS1",22.73,1.19,1.26010661064765e-39,38.899592710075
"166","IMUVAC_UP","MMR II_DOWN",4,40,737,44,746,"ADORA3, FCGR1A, PTGDR2, UCP2",9.09,0.54,6.01988402866934e-63,62.2204118752196
"167","IMUVAC_UP","MMR II_UP",19,25,955,44,977,"ANKRD22, BATF2, CD274, ETV7, FAS, GBP1, GBP4, GBP5, ICAM1, IDO1, IRF1, NOD2, PRRG4, RAB20, RAPGEF2, SERPING1, TMOD1, TSPAN5, WARS1",43.18,1.94,3.03295313666832e-38,37.5181343000895
"168","IMUVAC_UP","PREVNAR_UP",5,39,149,44,208,"CD274, CTSW, GBP4, GBP5, SERPING1",11.36,2.4,9.98993034744682e-36,35.0004375397845
"169","IMUVAC_UP","PREVNAR_DOWN",0,44,5,44,5,"",0,0,5.2441574841469e-07,6.28032427474911
"170","IMUVAC_UP","DRYVAX_UP",1,43,71,44,74,"ADORA3",2.27,1.35,5.5648754247753e-31,30.2545445533308
"171","IMUVAC_UP","BCG_DOWN",0,44,256,44,256,"",0,0,7.45060165989179e-54,53.1278086551684
"172","IMUVAC_UP","BCG_UP",6,38,121,44,127,"GBP1, GBP4, GBP5, IDO1, IRF1, WARS1",13.64,4.72,2.05071093342472e-31,30.6880955531207
"173","IMUVAC_UP","PPD_DOWN",0,44,181,44,181,"",0,0,7.67536711792202e-48,47.1149008427596
"174","IMUVAC_UP","PPD_UP",4,40,88,44,93,"GBP1, GBP4, GBP5, IDO1",9.09,4.3,1.23201141659989e-29,28.9093852677046
"175","IMUVAC_UP","TC-83_DOWN",2,42,39,44,46,"PI3, SLC4A1",4.55,4.35,1.12692130732287e-21,20.9481064095871
"176","IMUVAC_UP","TC-83_UP",9,35,777,44,884,"ANKRD22, BATF2, CD274, ETV7, GBP1, GBP4, GBP5, SERPING1, WARS1",20.45,1.02,1.52080674626511e-53,52.8179259696176
"177","IMUVAC_UP","MVA85A_DOWN",0,44,12,44,12,"",0,0,1.79088448190793e-12,11.746932426707
"178","FLUAD_UP","TIV INFLUENZA_DOWN",0,40,343,40,347,"",0,0,3.16399495041047e-55,54.4997642182877
"179","FLUAD_UP","TIV INFLUENZA_UP",0,40,226,40,226,"",0,0,1.81156420111589e-48,47.7419462701327
"180","FLUAD_UP","MENVEO ACWYVAX_DOWN",1,39,243,40,244,"GBP1",2.5,0.41,3.05146484910648e-47,46.515491628469
"181","FLUAD_UP","MENVEO ACWYVAX_UP",1,39,145,40,146,"TYMP",2.5,0.68,2.32551889577964e-39,38.6334801273202
"182","FLUAD_UP","MVA85A_UP",19,21,191,40,232,"ANKRD22, CALHM6, CXCL10, ETV7, FBXO6, FCGR1A, FCGR1BP, GBP1, GBP4, GBP5, ICAM1, IDO1, IFI35, IFI44L, RSAD2, SERPING1, STAT1, TYMP, WARS1",47.5,8.19,3.96039433414487e-19,18.4022615694743
"183","FLUAD_UP","INFLUENZA_DOWN",2,38,56,40,61,"ANKRD22, BATF2",5,3.28,9.6697670028062e-25,24.0145839903032
