"source","target","value","type"
"Cellular","BAG3",0,"Directed"
"Metabolism","BAG3",0,"Directed"
"Reg. of BP","BAG3",0,"Directed"
"Cellular","IL1RL1",0,"Directed"
"Immune system","IL1RL1",0,"Directed"
"Metabolism","IL1RL1",0,"Directed"
"Reg. of BP","IL1RL1",0,"Directed"
"Cellular","RNF26",0,"Directed"
"Interspecies interaction","RNF26",0,"Directed"
"Metabolism","RNF26",0,"Directed"
"Reg. of BP","RNF26",0,"Directed"
"Cellular","GAB2",0,"Directed"
"Immune system","GAB2",0,"Directed"
"Reg. of BP","GAB2",0,"Directed"
"Cellular","LBR",0,"Directed"
"Metabolism","LBR",0,"Directed"
"Cellular","NRP2",0,"Directed"
"Reg. of BP","NRP2",0,"Directed"
"Cellular","RPL18A",0,"Directed"
"Metabolism","RPL18A",0,"Directed"
"Cellular","ADGRE2",0,"Directed"
"Immune system","ADGRE2",0,"Directed"
"Reg. of BP","ADGRE2",0,"Directed"
"Cellular","CTDP1",0,"Directed"
"Interspecies interaction","CTDP1",0,"Directed"
"Metabolism","CTDP1",0,"Directed"
"Reg. of BP","CTDP1",0,"Directed"
"Cellular","ATF6",0,"Directed"
"Metabolism","ATF6",0,"Directed"
"Reg. of BP","ATF6",0,"Directed"
"Cellular","TMLHE",0,"Directed"
"Metabolism","TMLHE",0,"Directed"
"Cellular","NINJ2",0,"Directed"
"Cellular","HLA-DMA",0,"Directed"
"Immune system","HLA-DMA",0,"Directed"
"Metabolism","HLA-DMA",0,"Directed"
"Reg. of BP","HLA-DMA",0,"Directed"
"Cellular","ARHGEF19",0,"Directed"
"Reg. of BP","ARHGEF19",0,"Directed"
"Cellular","PNPO",0,"Directed"
"Metabolism","PNPO",0,"Directed"
"Cellular","DNMBP",0,"Directed"
"Reg. of BP","DNMBP",0,"Directed"
"Cellular","AIFM3",0,"Directed"
"Cellular","RPP25",0,"Directed"
"Metabolism","RPP25",0,"Directed"
"Cellular","TK2",0,"Directed"
"Metabolism","TK2",0,"Directed"
"Cellular","MARK4",0,"Directed"
"Metabolism","MARK4",0,"Directed"
"Reg. of BP","MARK4",0,"Directed"
"Cellular","PHF24",0,"Directed"
"Reg. of BP","PHF24",0,"Directed"
"Cellular","MAML3",0,"Directed"
"Metabolism","MAML3",0,"Directed"
"Reg. of BP","MAML3",0,"Directed"
"Cellular","ZP3",0,"Directed"
"Immune system","ZP3",0,"Directed"
"Metabolism","ZP3",0,"Directed"
"Reg. of BP","ZP3",0,"Directed"
"Cellular","PREX1",0,"Directed"
"Immune system","PREX1",0,"Directed"
"Metabolism","PREX1",0,"Directed"
"Reg. of BP","PREX1",0,"Directed"
"Immune system","ORM1",0,"Directed"
"Metabolism","ORM1",0,"Directed"
"Reg. of BP","ORM1",0,"Directed"
"Cellular","KIAA1522",0,"Directed"
"Cellular","TGM2",0,"Directed"
"Metabolism","TGM2",0,"Directed"
"Reg. of BP","TGM2",0,"Directed"
"Cellular","SLAMF7",0,"Directed"
"Immune system","SLAMF7",0,"Directed"
"Interspecies interaction","SLAMF7",0,"Directed"
"Cellular","SNX8",0,"Directed"
"Cellular","PARP4",0,"Directed"
"Metabolism","PARP4",0,"Directed"
"Reg. of BP","PARP4",0,"Directed"
"Cellular","EPHA10",0,"Directed"
"Metabolism","EPHA10",0,"Directed"
"Reg. of BP","EPHA10",0,"Directed"
"Cellular","ARHGAP19",0,"Directed"
"Reg. of BP","ARHGAP19",0,"Directed"
"Cellular","MRPL12",0,"Directed"
"Metabolism","MRPL12",0,"Directed"
"Reg. of BP","MRPL12",0,"Directed"
"Cellular","MGMT",0,"Directed"
"Metabolism","MGMT",0,"Directed"
"Reg. of BP","MGMT",0,"Directed"
"Cellular","FPR3",0,"Directed"
"Immune system","FPR3",0,"Directed"
"Reg. of BP","FPR3",0,"Directed"
"Cellular","CPOX",0,"Directed"
"Metabolism","CPOX",0,"Directed"
"Cellular","NECAB3",0,"Directed"
"Metabolism","NECAB3",0,"Directed"
"Reg. of BP","NECAB3",0,"Directed"
"Cellular","IL1RAP",0,"Directed"
"Immune system","IL1RAP",0,"Directed"
"Interspecies interaction","IL1RAP",0,"Directed"
"Metabolism","IL1RAP",0,"Directed"
"Reg. of BP","IL1RAP",0,"Directed"
"Cellular","MYOF",0,"Directed"
"Reg. of BP","MYOF",0,"Directed"
"Cellular","BSND",0,"Directed"
"Cellular","FOLR2",0,"Directed"
"Reg. of BP","FOLR2",0,"Directed"
"Cellular","SMG5",0,"Directed"
"Metabolism","SMG5",0,"Directed"
"Reg. of BP","SMG5",0,"Directed"
"Cellular","HDAC5",0,"Directed"
"Immune system","HDAC5",0,"Directed"
"Metabolism","HDAC5",0,"Directed"
"Reg. of BP","HDAC5",0,"Directed"
"Cellular","CERS4",0,"Directed"
"Metabolism","CERS4",0,"Directed"
"Cellular","UBN1",0,"Directed"
"Cellular","GRIK5",0,"Directed"
"Reg. of BP","GRIK5",0,"Directed"
"Cellular","MRPL35",0,"Directed"
"Metabolism","MRPL35",0,"Directed"
"Cellular","MYCL",0,"Directed"
"Metabolism","MYCL",0,"Directed"
"Reg. of BP","MYCL",0,"Directed"
"Cellular","PPM1H",0,"Directed"
"Metabolism","PPM1H",0,"Directed"
"Cellular","LILRB1",0,"Directed"
"Immune system","LILRB1",0,"Directed"
"Interspecies interaction","LILRB1",0,"Directed"
"Metabolism","LILRB1",0,"Directed"
"Reg. of BP","LILRB1",0,"Directed"
"Cellular","APBA3",0,"Directed"
"Metabolism","APBA3",0,"Directed"
"Reg. of BP","APBA3",0,"Directed"
"Cellular","PARP3",0,"Directed"
"Immune system","PARP3",0,"Directed"
"Metabolism","PARP3",0,"Directed"
"Reg. of BP","PARP3",0,"Directed"
"Cellular","ZFP69B",0,"Directed"
"Metabolism","ZFP69B",0,"Directed"
"Reg. of BP","ZFP69B",0,"Directed"
"Cellular","ASB13",0,"Directed"
"Metabolism","ASB13",0,"Directed"
"Reg. of BP","ASB13",0,"Directed"
"Metabolism","HSD17B11",0,"Directed"
"Cellular","PTK6",0,"Directed"
"Immune system","PTK6",0,"Directed"
"Interspecies interaction","PTK6",0,"Directed"
"Metabolism","PTK6",0,"Directed"
"Reg. of BP","PTK6",0,"Directed"
"Cellular","ASGR1",0,"Directed"
"Cellular","GBP4",0,"Directed"
"Immune system","GBP4",0,"Directed"
"Interspecies interaction","GBP4",0,"Directed"
"Cellular","POR",0,"Directed"
"Metabolism","POR",0,"Directed"
"Reg. of BP","POR",0,"Directed"
"Cellular","MGAT2",0,"Directed"
"Metabolism","MGAT2",0,"Directed"
"Cellular","SLC35E3",0,"Directed"
"Cellular","TBC1D14",0,"Directed"
"Metabolism","TBC1D14",0,"Directed"
"Reg. of BP","TBC1D14",0,"Directed"
"Cellular","ALKBH4",0,"Directed"
"Metabolism","ALKBH4",0,"Directed"
"Reg. of BP","ALKBH4",0,"Directed"
"Cellular","MINPP1",0,"Directed"
"Metabolism","MINPP1",0,"Directed"
"Cellular","WARS2",0,"Directed"
"Metabolism","WARS2",0,"Directed"
"Reg. of BP","WARS2",0,"Directed"
"Cellular","RPS6KA1",0,"Directed"
"Metabolism","RPS6KA1",0,"Directed"
"Reg. of BP","RPS6KA1",0,"Directed"
"Cellular","PTGIR",0,"Directed"
"Interspecies interaction","PTGIR",0,"Directed"
"Reg. of BP","PTGIR",0,"Directed"
"Cellular","CDC42EP1",0,"Directed"
"Reg. of BP","CDC42EP1",0,"Directed"
"Cellular","HLA-DQA2",0,"Directed"
"Immune system","HLA-DQA2",0,"Directed"
"Metabolism","HLA-DQA2",0,"Directed"
"Reg. of BP","HLA-DQA2",0,"Directed"
"Cellular","SNX33",0,"Directed"
"Metabolism","SNX33",0,"Directed"
"Reg. of BP","SNX33",0,"Directed"
"Cellular","PRIM1",0,"Directed"
"Metabolism","PRIM1",0,"Directed"
"Cellular","SLC29A3",0,"Directed"
"Metabolism","SLC29A3",0,"Directed"
"Cellular","THOC3",0,"Directed"
"Interspecies interaction","THOC3",0,"Directed"
"Metabolism","THOC3",0,"Directed"
"Cellular","PPP1R2",0,"Directed"
"Metabolism","PPP1R2",0,"Directed"
"Reg. of BP","PPP1R2",0,"Directed"
"Cellular","WNT2B",0,"Directed"
"Reg. of BP","WNT2B",0,"Directed"
"Cellular","IL1RL2",0,"Directed"
"Immune system","IL1RL2",0,"Directed"
"Interspecies interaction","IL1RL2",0,"Directed"
"Metabolism","IL1RL2",0,"Directed"
"Reg. of BP","IL1RL2",0,"Directed"
"Cellular","ZNF521",0,"Directed"
"Metabolism","ZNF521",0,"Directed"
"Reg. of BP","ZNF521",0,"Directed"
"Cellular","CNTNAP3",0,"Directed"
"Cellular","ZNF112",0,"Directed"
"Metabolism","ZNF112",0,"Directed"
"Reg. of BP","ZNF112",0,"Directed"
"Cellular","VAMP2",0,"Directed"
"Immune system","VAMP2",0,"Directed"
"Reg. of BP","VAMP2",0,"Directed"
"Cellular","IL4I1",0,"Directed"
"Immune system","IL4I1",0,"Directed"
"Metabolism","IL4I1",0,"Directed"
"Reg. of BP","IL4I1",0,"Directed"
"Cellular","KMO",0,"Directed"
"Interspecies interaction","KMO",0,"Directed"
"Metabolism","KMO",0,"Directed"
"Reg. of BP","KMO",0,"Directed"
"Cellular","CYP4V2",0,"Directed"
"Metabolism","CYP4V2",0,"Directed"
"Cellular","HIP1",0,"Directed"
"Metabolism","HIP1",0,"Directed"
"Reg. of BP","HIP1",0,"Directed"
"Cellular","SPSB1",0,"Directed"
"Metabolism","SPSB1",0,"Directed"
"Cellular","EXOSC6",0,"Directed"
"Immune system","EXOSC6",0,"Directed"
"Metabolism","EXOSC6",0,"Directed"
"Reg. of BP","EXOSC6",0,"Directed"
"Metabolism","ALDH1B1",0,"Directed"
"Cellular","SAMD4A",0,"Directed"
"Metabolism","SAMD4A",0,"Directed"
"Reg. of BP","SAMD4A",0,"Directed"
"Cellular","CXXC4",0,"Directed"
"Reg. of BP","CXXC4",0,"Directed"
"Cellular","CPLX3",0,"Directed"
"Reg. of BP","CPLX3",0,"Directed"
"Cellular","RILPL1",0,"Directed"
"Reg. of BP","RILPL1",0,"Directed"
"Cellular","RGS7",0,"Directed"
"Reg. of BP","RGS7",0,"Directed"
"Cellular","NFE2L3",0,"Directed"
"Metabolism","NFE2L3",0,"Directed"
"Reg. of BP","NFE2L3",0,"Directed"
"Cellular","KDM4B",0,"Directed"
"Metabolism","KDM4B",0,"Directed"
"Cellular","FAM50B",0,"Directed"
"Cellular","CTNND1",0,"Directed"
"Reg. of BP","CTNND1",0,"Directed"
"Cellular","SIGLEC12",0,"Directed"
"Cellular","ASRGL1",0,"Directed"
"Metabolism","ASRGL1",0,"Directed"
"Cellular","KCNMB4",0,"Directed"
"Reg. of BP","KCNMB4",0,"Directed"
"Cellular","SLC6A6",0,"Directed"
"Reg. of BP","SLC6A6",0,"Directed"
"Metabolism","YDJC",0,"Directed"
"Cellular","RASSF2",0,"Directed"
"Immune system","RASSF2",0,"Directed"
"Metabolism","RASSF2",0,"Directed"
"Reg. of BP","RASSF2",0,"Directed"
"Cellular","EMILIN1",0,"Directed"
"Immune system","EMILIN1",0,"Directed"
"Interspecies interaction","EMILIN1",0,"Directed"
"Metabolism","EMILIN1",0,"Directed"
"Reg. of BP","EMILIN1",0,"Directed"
"Metabolism","PCTP",0,"Directed"
"Reg. of BP","PCTP",0,"Directed"
"Cellular","GCHFR",0,"Directed"
"Metabolism","GCHFR",0,"Directed"
"Reg. of BP","GCHFR",0,"Directed"
"Cellular","GIMAP8",0,"Directed"
"Reg. of BP","GIMAP8",0,"Directed"
"Cellular","RFX8",0,"Directed"
"Metabolism","RFX8",0,"Directed"
"Reg. of BP","RFX8",0,"Directed"
"Cellular","CYP4F22",0,"Directed"
"Metabolism","CYP4F22",0,"Directed"
"Cellular","RAPH1",0,"Directed"
"Reg. of BP","RAPH1",0,"Directed"
"Cellular","FZD2",0,"Directed"
"Metabolism","FZD2",0,"Directed"
"Reg. of BP","FZD2",0,"Directed"
"Cellular","PAM",0,"Directed"
"Metabolism","PAM",0,"Directed"
"Reg. of BP","PAM",0,"Directed"
"Cellular","LGI2",0,"Directed"
"Cellular","SDSL",0,"Directed"
"Metabolism","SDSL",0,"Directed"
"Cellular","CACNA1D",0,"Directed"
"Reg. of BP","CACNA1D",0,"Directed"
"Cellular","TTC23",0,"Directed"
"Reg. of BP","TTC23",0,"Directed"
"Cellular","DHX34",0,"Directed"
"Metabolism","DHX34",0,"Directed"
"Reg. of BP","DHX34",0,"Directed"
"Cellular","IL31RA",0,"Directed"
"Immune system","IL31RA",0,"Directed"
"Interspecies interaction","IL31RA",0,"Directed"
"Metabolism","IL31RA",0,"Directed"
"Reg. of BP","IL31RA",0,"Directed"
"Cellular","IKZF5",0,"Directed"
"Metabolism","IKZF5",0,"Directed"
"Reg. of BP","IKZF5",0,"Directed"
"Cellular","RNASET2",0,"Directed"
"Immune system","RNASET2",0,"Directed"
"Interspecies interaction","RNASET2",0,"Directed"
"Metabolism","RNASET2",0,"Directed"
"Cellular","GLCE",0,"Directed"
"Metabolism","GLCE",0,"Directed"
"Cellular","RASSF4",0,"Directed"
"Reg. of BP","RASSF4",0,"Directed"
"Cellular","TSC22D2",0,"Directed"
"Metabolism","TSC22D2",0,"Directed"
"Reg. of BP","TSC22D2",0,"Directed"
"Cellular","POLD1",0,"Directed"
"Metabolism","POLD1",0,"Directed"
"Cellular","ARSG",0,"Directed"
"Metabolism","ARSG",0,"Directed"
"Cellular","TUBB2A",0,"Directed"
"Cellular","PAG1",0,"Directed"
"Immune system","PAG1",0,"Directed"
"Reg. of BP","PAG1",0,"Directed"
"Metabolism","SPINK7",0,"Directed"
"Reg. of BP","SPINK7",0,"Directed"
"Metabolism","CISD3",0,"Directed"
"Cellular","MSL1",0,"Directed"
"Metabolism","MSL1",0,"Directed"
"Reg. of BP","MSL1",0,"Directed"
"Cellular","PPP4R4",0,"Directed"
"Metabolism","PPP4R4",0,"Directed"
"Reg. of BP","PPP4R4",0,"Directed"
"Cellular","SLC5A10",0,"Directed"
"Cellular","PMAIP1",0,"Directed"
"Immune system","PMAIP1",0,"Directed"
"Interspecies interaction","PMAIP1",0,"Directed"
"Metabolism","PMAIP1",0,"Directed"
"Reg. of BP","PMAIP1",0,"Directed"
"Cellular","CABYR",0,"Directed"
"Cellular","ANGPTL1",0,"Directed"
"Reg. of BP","ANGPTL1",0,"Directed"
"Cellular","B3GNT3",0,"Directed"
"Metabolism","B3GNT3",0,"Directed"
"Cellular","PIGA",0,"Directed"
"Metabolism","PIGA",0,"Directed"
"Metabolism","TMPRSS9",0,"Directed"
"Cellular","B4GAT1",0,"Directed"
"Metabolism","B4GAT1",0,"Directed"
"Cellular","ARID5A",0,"Directed"
"Immune system","ARID5A",0,"Directed"
"Interspecies interaction","ARID5A",0,"Directed"
"Metabolism","ARID5A",0,"Directed"
"Reg. of BP","ARID5A",0,"Directed"
"Cellular","PHLPP1",0,"Directed"
"Immune system","PHLPP1",0,"Directed"
"Reg. of BP","PHLPP1",0,"Directed"
"Cellular","GRWD1",0,"Directed"
"Metabolism","GRWD1",0,"Directed"
"Cellular","NIPAL4",0,"Directed"
"Cellular","TCP11",0,"Directed"
"Reg. of BP","TCP11",0,"Directed"
"Cellular","P2RX5",0,"Directed"
"Reg. of BP","P2RX5",0,"Directed"
"Cellular","GPT2",0,"Directed"
"Metabolism","GPT2",0,"Directed"
"Cellular","FGD6",0,"Directed"
"Reg. of BP","FGD6",0,"Directed"
"Cellular","FLRT1",0,"Directed"
"Reg. of BP","FLRT1",0,"Directed"
"Cellular","DACT1",0,"Directed"
"Metabolism","DACT1",0,"Directed"
"Reg. of BP","DACT1",0,"Directed"
"Cellular","PLS1",0,"Directed"
"Reg. of BP","PLS1",0,"Directed"
"Cellular","ST18",0,"Directed"
"Metabolism","ST18",0,"Directed"
"Reg. of BP","ST18",0,"Directed"
"Cellular","CCR2",0,"Directed"
"Immune system","CCR2",0,"Directed"
"Metabolism","CCR2",0,"Directed"
"Reg. of BP","CCR2",0,"Directed"
"Cellular","IDO1",0,"Directed"
"Immune system","IDO1",0,"Directed"
"Interspecies interaction","IDO1",0,"Directed"
"Metabolism","IDO1",0,"Directed"
"Reg. of BP","IDO1",0,"Directed"
"Cellular","PUS1",0,"Directed"
"Metabolism","PUS1",0,"Directed"
"Cellular","TREML4",0,"Directed"
"Immune system","TREML4",0,"Directed"
"Interspecies interaction","TREML4",0,"Directed"
"Reg. of BP","TREML4",0,"Directed"
"Cellular","ZNF695",0,"Directed"
"Metabolism","ZNF695",0,"Directed"
"Reg. of BP","ZNF695",0,"Directed"
"Cellular","ROR1",0,"Directed"
"Metabolism","ROR1",0,"Directed"
"Reg. of BP","ROR1",0,"Directed"
"Cellular","DMD",0,"Directed"
"Metabolism","DMD",0,"Directed"
"Reg. of BP","DMD",0,"Directed"
"Cellular","EFNB1",0,"Directed"
"Immune system","EFNB1",0,"Directed"
"Reg. of BP","EFNB1",0,"Directed"
"Cellular","BPNT1",0,"Directed"
"Metabolism","BPNT1",0,"Directed"
"Cellular","CRYM",0,"Directed"
"Metabolism","CRYM",0,"Directed"
"Reg. of BP","CRYM",0,"Directed"
"Cellular","SPATA7",0,"Directed"
"Cellular","SLC35F2",0,"Directed"
"Cellular","LAMB2",0,"Directed"
"Reg. of BP","LAMB2",0,"Directed"
"Cellular","SEC16B",0,"Directed"
"Metabolism","SEC16B",0,"Directed"
"Reg. of BP","SEC16B",0,"Directed"
"Cellular","CNGA1",0,"Directed"
"Cellular","PLCL1",0,"Directed"
"Metabolism","PLCL1",0,"Directed"
"Reg. of BP","PLCL1",0,"Directed"
"Cellular","SNORD116-21",0,"Directed"
"Metabolism","SNORD116-21",0,"Directed"
"Cellular","KCNB1",0,"Directed"
"Reg. of BP","KCNB1",0,"Directed"
"Cellular","CHTF18",0,"Directed"
"Metabolism","CHTF18",0,"Directed"
"Reg. of BP","CHTF18",0,"Directed"
"Cellular","METTL13",0,"Directed"
"Metabolism","METTL13",0,"Directed"
"Reg. of BP","METTL13",0,"Directed"
"Cellular","TMEM63C",0,"Directed"
"Cellular","LHFPL5",0,"Directed"
"Cellular","DEF8",0,"Directed"
"Reg. of BP","DEF8",0,"Directed"
"Cellular","SPRED1",0,"Directed"
"Metabolism","SPRED1",0,"Directed"
"Reg. of BP","SPRED1",0,"Directed"
"Metabolism","DPEP3",0,"Directed"
"Cellular","HNMT",0,"Directed"
"Metabolism","HNMT",0,"Directed"
"Cellular","RASAL1",0,"Directed"
"Reg. of BP","RASAL1",0,"Directed"
"Cellular","IMPDH1",0,"Directed"
"Metabolism","IMPDH1",0,"Directed"
"Cellular","ATP13A5",0,"Directed"
"Cellular","ADIRF",0,"Directed"
"Metabolism","ADIRF",0,"Directed"
"Reg. of BP","ADIRF",0,"Directed"
"Cellular","GTPBP1",0,"Directed"
"Immune system","GTPBP1",0,"Directed"
"Metabolism","GTPBP1",0,"Directed"
"Reg. of BP","GTPBP1",0,"Directed"
"Cellular","ARL11",0,"Directed"
"Cellular","MOAP1",0,"Directed"
"Metabolism","MOAP1",0,"Directed"
"Reg. of BP","MOAP1",0,"Directed"
"Cellular","SRM",0,"Directed"
"Metabolism","SRM",0,"Directed"
"Cellular","GP5",0,"Directed"
"Metabolism","GP5",0,"Directed"
"Reg. of BP","GP5",0,"Directed"
"Cellular","ATP9A",0,"Directed"
"Reg. of BP","ATP9A",0,"Directed"
"Cellular","CARD9",0,"Directed"
"Immune system","CARD9",0,"Directed"
"Interspecies interaction","CARD9",0,"Directed"
"Metabolism","CARD9",0,"Directed"
"Reg. of BP","CARD9",0,"Directed"
"Cellular","FABP2",0,"Directed"
"Metabolism","FABP2",0,"Directed"
"Cellular","SLC9A5",0,"Directed"
"Cellular","GCAT",0,"Directed"
"Metabolism","GCAT",0,"Directed"
"Cellular","TDRD1",0,"Directed"
"Metabolism","TDRD1",0,"Directed"
"Reg. of BP","TDRD1",0,"Directed"
"Cellular","HEYL",0,"Directed"
"Metabolism","HEYL",0,"Directed"
"Reg. of BP","HEYL",0,"Directed"
"Cellular","MS4A7",0,"Directed"
"Reg. of BP","MS4A7",0,"Directed"
"Cellular","TRHDE",0,"Directed"
"Metabolism","TRHDE",0,"Directed"
"Cellular","DNPH1",0,"Directed"
"Metabolism","DNPH1",0,"Directed"
"Reg. of BP","DNPH1",0,"Directed"
"Cellular","SCLT1",0,"Directed"
"Cellular","GJC3",0,"Directed"
"Cellular","NRL",0,"Directed"
"Metabolism","NRL",0,"Directed"
"Reg. of BP","NRL",0,"Directed"
"Cellular","XYLB",0,"Directed"
"Metabolism","XYLB",0,"Directed"
"Metabolism","MEP1B",0,"Directed"
"Cellular","GTF2H2",0,"Directed"
"Metabolism","GTF2H2",0,"Directed"
"Reg. of BP","GTF2H2",0,"Directed"
"Cellular","KCNIP2",0,"Directed"
"Reg. of BP","KCNIP2",0,"Directed"
"Cellular","SPATA25",0,"Directed"
"Cellular","MIRLET7F1",0,"Directed"
"Metabolism","MIRLET7F1",0,"Directed"
"Reg. of BP","MIRLET7F1",0,"Directed"
"Cellular","HK2",0,"Directed"
"Metabolism","HK2",0,"Directed"
"Reg. of BP","HK2",0,"Directed"
"Cellular","OOEP",0,"Directed"
"Metabolism","OOEP",0,"Directed"
"Reg. of BP","OOEP",0,"Directed"
"Immune system","WFDC5",0,"Directed"
"Interspecies interaction","WFDC5",0,"Directed"
"Metabolism","WFDC5",0,"Directed"
"Reg. of BP","WFDC5",0,"Directed"
"Cellular","GLIS2",0,"Directed"
"Metabolism","GLIS2",0,"Directed"
"Reg. of BP","GLIS2",0,"Directed"
"Cellular","ODF3",0,"Directed"
"Cellular","OXTR",0,"Directed"
"Metabolism","OXTR",0,"Directed"
"Reg. of BP","OXTR",0,"Directed"
"Cellular","RBM11",0,"Directed"
"Metabolism","RBM11",0,"Directed"
"Reg. of BP","RBM11",0,"Directed"
"Cellular","RFX4",0,"Directed"
"Metabolism","RFX4",0,"Directed"
"Reg. of BP","RFX4",0,"Directed"
"Cellular","HLA-H",0,"Directed"
"Immune system","HLA-H",0,"Directed"
"Reg. of BP","HLA-H",0,"Directed"
"Cellular","SNORA63",0,"Directed"
"Metabolism","SNORA63",0,"Directed"
"Cellular","SH3BP4",0,"Directed"
"Metabolism","SH3BP4",0,"Directed"
"Reg. of BP","SH3BP4",0,"Directed"
"Cellular","EGLN3",0,"Directed"
"Metabolism","EGLN3",0,"Directed"
"Reg. of BP","EGLN3",0,"Directed"
"Cellular","CD36",0,"Directed"
"Immune system","CD36",0,"Directed"
"Interspecies interaction","CD36",0,"Directed"
"Metabolism","CD36",0,"Directed"
"Reg. of BP","CD36",0,"Directed"
"Cellular","AQP7P3",0,"Directed"
"Cellular","ZNF746",0,"Directed"
"Metabolism","ZNF746",0,"Directed"
"Reg. of BP","ZNF746",0,"Directed"
"Cellular","LIPN",0,"Directed"
"Metabolism","LIPN",0,"Directed"
"Cellular","ATG4D",0,"Directed"
"Metabolism","ATG4D",0,"Directed"
"Cellular","HSD17B6",0,"Directed"
"Metabolism","HSD17B6",0,"Directed"
"Cellular","TRPV6",0,"Directed"
"Reg. of BP","TRPV6",0,"Directed"
"Cellular","IQSEC3",0,"Directed"
"Reg. of BP","IQSEC3",0,"Directed"
"Cellular","PLA2G2D",0,"Directed"
"Immune system","PLA2G2D",0,"Directed"
"Metabolism","PLA2G2D",0,"Directed"
"Reg. of BP","PLA2G2D",0,"Directed"
"Cellular","APAF1",0,"Directed"
"Metabolism","APAF1",0,"Directed"
"Reg. of BP","APAF1",0,"Directed"
"Cellular","PHACTR3",0,"Directed"
"Cellular","MME",0,"Directed"
"Metabolism","MME",0,"Directed"
"Reg. of BP","MME",0,"Directed"
"Cellular","FIGN",0,"Directed"
"Cellular","CTH",0,"Directed"
"Metabolism","CTH",0,"Directed"
"Reg. of BP","CTH",0,"Directed"
"Cellular","FZD1",0,"Directed"
"Metabolism","FZD1",0,"Directed"
"Reg. of BP","FZD1",0,"Directed"
"Cellular","HNF1A",0,"Directed"
"Metabolism","HNF1A",0,"Directed"
"Reg. of BP","HNF1A",0,"Directed"
"Cellular","IPMK",0,"Directed"
"Metabolism","IPMK",0,"Directed"
"Cellular","KIFC3",0,"Directed"
"Cellular","ERI2",0,"Directed"
"Metabolism","ERI2",0,"Directed"
"Cellular","IL12B",0,"Directed"
"Immune system","IL12B",0,"Directed"
"Interspecies interaction","IL12B",0,"Directed"
"Metabolism","IL12B",0,"Directed"
"Reg. of BP","IL12B",0,"Directed"
"Cellular","MTX1",0,"Directed"
"Cellular","ADCK1",0,"Directed"
"Metabolism","ADCK1",0,"Directed"
"Reg. of BP","ADCK1",0,"Directed"
"Cellular","CLCA3P",0,"Directed"
"Reg. of BP","CLCA3P",0,"Directed"
"Cellular","LGALS12",0,"Directed"
"Reg. of BP","LGALS12",0,"Directed"
"Cellular","ULBP2",0,"Directed"
"Immune system","ULBP2",0,"Directed"
"Interspecies interaction","ULBP2",0,"Directed"
"Reg. of BP","ULBP2",0,"Directed"
"Cellular","ARL2",0,"Directed"
"Metabolism","ARL2",0,"Directed"
"Reg. of BP","ARL2",0,"Directed"
"Cellular","GPBAR1",0,"Directed"
"Reg. of BP","GPBAR1",0,"Directed"
"Cellular","KCNJ10",0,"Directed"
"Reg. of BP","KCNJ10",0,"Directed"
"Cellular","CHSY3",0,"Directed"
"Metabolism","CHSY3",0,"Directed"
"Cellular","ZNF804A",0,"Directed"
"Metabolism","ZNF804A",0,"Directed"
"Reg. of BP","ZNF804A",0,"Directed"
"Cellular","DDT",0,"Directed"
"Immune system","DDT",0,"Directed"
"Metabolism","DDT",0,"Directed"
"Reg. of BP","DDT",0,"Directed"
"Cellular","RSPO3",0,"Directed"
"Reg. of BP","RSPO3",0,"Directed"
"Cellular","TPRN",0,"Directed"
"Cellular","CYP2A7",0,"Directed"
"Metabolism","CYP2A7",0,"Directed"
"Cellular","MS4A14",0,"Directed"
"Reg. of BP","MS4A14",0,"Directed"
"Cellular","MCMDC2",0,"Directed"
"Metabolism","MCMDC2",0,"Directed"
"Cellular","FGF8",0,"Directed"
"Metabolism","FGF8",0,"Directed"
"Reg. of BP","FGF8",0,"Directed"
"Cellular","HTR6",0,"Directed"
"Reg. of BP","HTR6",0,"Directed"
"Cellular","RCOR2",0,"Directed"
"Metabolism","RCOR2",0,"Directed"
"Reg. of BP","RCOR2",0,"Directed"
"Cellular","P2RY4",0,"Directed"
"Reg. of BP","P2RY4",0,"Directed"
"Cellular","RCAN1",0,"Directed"
"Metabolism","RCAN1",0,"Directed"
"Reg. of BP","RCAN1",0,"Directed"
"Cellular","DNAH10",0,"Directed"
"Cellular","MYB",0,"Directed"
"Immune system","MYB",0,"Directed"
"Metabolism","MYB",0,"Directed"
"Reg. of BP","MYB",0,"Directed"
"Cellular","PKP2",0,"Directed"
"Reg. of BP","PKP2",0,"Directed"
"Cellular","LOXL3",0,"Directed"
"Immune system","LOXL3",0,"Directed"
"Metabolism","LOXL3",0,"Directed"
"Reg. of BP","LOXL3",0,"Directed"
"Cellular","IL23A",0,"Directed"
"Immune system","IL23A",0,"Directed"
"Interspecies interaction","IL23A",0,"Directed"
