"source","target","annotation"
"NEUTROPHIL","S100A12","Immune system"
"MONOCYTES","S100A12","Immune system"
"MAST CELL","S100A12","Immune system"
"INNATE IMMUNE SYSTEM","S100A8","Immune system"
"NEUTROPHIL","S100A8","Immune system"
"INNATE IMMUNE SYSTEM","S100A9","Immune system"
"NEUTROPHIL","S100A9","Immune system"
"INNATE IMMUNE SYSTEM","SBNO2","Immune system"
"MACROPHAGES","SBNO2","Immune system"
"INNATE IMMUNE SYSTEM","MSRB1","Immune system"
"INNATE IMMUNE SYSTEM","SERPING1","Immune system"
"COMPLEMENT IMMUNE SYSTEM","SERPING1","Immune system"
"ADAPTIVE IMMUNE SYSTEM","SLC46A2","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","SLC46A2","Immune system"
"ADAPTIVE IMMUNE SYSTEM","SRC","Immune system"
"INNATE IMMUNE SYSTEM","SRC","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","SRC","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","SRC","Immune system"
"T CELLS","SRC","Immune system"
"B CELLS","SRC","Immune system"
"ARPP","SRC","Immune system"
"INNATE IMMUNE SYSTEM","STAT1","Immune system"
"ANTIVIRAL AND INTERFERON","STAT1","Immune system"
"INNATE IMMUNE SYSTEM","STAT2","Immune system"
"ANTIVIRAL AND INTERFERON","STAT2","Immune system"
"ADAPTIVE IMMUNE SYSTEM","TAP1","Immune system"
"INNATE IMMUNE SYSTEM","TAP1","Immune system"
"ARPP","TAP1","Immune system"
"INNATE IMMUNE SYSTEM","TLR1","Immune system"
"MACROPHAGES","TLR1","Immune system"
"INNATE IMMUNE SYSTEM","TLR2","Immune system"
"ADAPTIVE IMMUNE SYSTEM","TLR4","Immune system"
"INNATE IMMUNE SYSTEM","TLR4","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","TLR4","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","TLR4","Immune system"
"MACROPHAGES","TLR4","Immune system"
"B CELLS","TLR4","Immune system"
"ANTIVIRAL AND INTERFERON","TLR4","Immune system"
"ARPP","TLR4","Immune system"
"INNATE IMMUNE SYSTEM","TMEM106A","Immune system"
"MACROPHAGES","TMEM106A","Immune system"
"OTHER","TNFSF10","Immune system"
"ADAPTIVE IMMUNE SYSTEM","TNFSF13B","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","TNFSF13B","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","TNFSF13B","Immune system"
"INNATE IMMUNE SYSTEM","XKR8","Immune system"
"NEUTROPHIL","XKR8","Immune system"
"INNATE IMMUNE SYSTEM","SIRPA","Immune system"
"MONOCYTES","SIRPA","Immune system"
"ANTIVIRAL AND INTERFERON","SIRPA","Immune system"
"ADAPTIVE IMMUNE SYSTEM","BANK1","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","BANK1","Immune system"
"B CELLS","BANK1","Immune system"
"COMPLEMENT IMMUNE SYSTEM","C8G","Immune system"
"ADAPTIVE IMMUNE SYSTEM","CD19","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","CD19","Immune system"
"B CELLS","CD19","Immune system"
"IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE","CD19","Immune system"
"ADAPTIVE IMMUNE SYSTEM","CD22","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","CD22","Immune system"
"B CELLS","CD22","Immune system"
"ADAPTIVE IMMUNE SYSTEM","CD79A","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","CD79A","Immune system"
"B CELLS","CD79A","Immune system"
"ADAPTIVE IMMUNE SYSTEM","CD79B","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","CD79B","Immune system"
"B CELLS","CD79B","Immune system"
"INNATE IMMUNE SYSTEM","CFH","Immune system"
"COMPLEMENT IMMUNE SYSTEM","CFH","Immune system"
"OTHER","CNR2","Immune system"
"ADAPTIVE IMMUNE SYSTEM","CXCR5","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","CXCR5","Immune system"
"B CELLS","CXCR5","Immune system"
"ADAPTIVE IMMUNE SYSTEM","FCRL1","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","FCRL1","Immune system"
"ADAPTIVE IMMUNE SYSTEM","MS4A1","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","MS4A1","Immune system"
"B CELLS","MS4A1","Immune system"
"ADAPTIVE IMMUNE SYSTEM","TNFRSF13C","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","TNFRSF13C","Immune system"
"ADAPTIVE IMMUNE SYSTEM","EP300","Immune system"
"INNATE IMMUNE SYSTEM","EP300","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","EP300","Immune system"
"B CELLS","EP300","Immune system"
"ARPP","EP300","Immune system"
"ADAPTIVE IMMUNE SYSTEM","ARG1","Immune system"
"INNATE IMMUNE SYSTEM","ARG1","Immune system"
"INNATE IMMUNE SYSTEM","BPI","Immune system"
"INNATE IMMUNE SYSTEM","CAMP","Immune system"
"NEUTROPHIL","CAMP","Immune system"
"OTHER","CEACAM8","Immune system"
"INNATE IMMUNE SYSTEM","CRISP3","Immune system"
"ADAPTIVE IMMUNE SYSTEM","DEFA1B","Immune system"
"INNATE IMMUNE SYSTEM","DEFA1B","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","DEFA1B","Immune system"
"ADAPTIVE IMMUNE SYSTEM","DEFA4","Immune system"
"INNATE IMMUNE SYSTEM","DEFA4","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","DEFA4","Immune system"
"T CELLS","DEFA4","Immune system"
"INNATE IMMUNE SYSTEM","LTF","Immune system"
"OTHER","OLR1","Immune system"
"INNATE IMMUNE SYSTEM","RNASE3","Immune system"
"INNATE IMMUNE SYSTEM","SLPI","Immune system"
"ADAPTIVE IMMUNE SYSTEM","DCAF12","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","DCAF12","Immune system"
"T CELLS","DCAF12","Immune system"
"INNATE IMMUNE SYSTEM","SNCA","Immune system"
"INNATE IMMUNE SYSTEM","ANXA3","Immune system"
"NEUTROPHIL","ANXA3","Immune system"
"ADAPTIVE IMMUNE SYSTEM","CCL4","Immune system"
"INNATE IMMUNE SYSTEM","CCL4","Immune system"
"NEUTROPHIL","CCL4","Immune system"
"MONOCYTES","CCL4","Immune system"
"EOSINOPHIL","CCL4","Immune system"
"ANTIVIRAL AND INTERFERON","CCL4","Immune system"
"INNATE IMMUNE SYSTEM","CXCL8","Immune system"
"NEUTROPHIL","CXCL8","Immune system"
"ADAPTIVE IMMUNE SYSTEM","IFNG","Immune system"
"INNATE IMMUNE SYSTEM","IFNG","Immune system"
"MACROPHAGES","IFNG","Immune system"
"ADAPTIVE IMMUNE SYSTEM","IL23A","Immune system"
"INNATE IMMUNE SYSTEM","IL23A","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","IL23A","Immune system"
"INNATE IMMUNE SYSTEM","IRAK2","Immune system"
"INNATE IMMUNE SYSTEM","LACC1","Immune system"
"ARPP","LACC1","Immune system"
"INNATE IMMUNE SYSTEM","TNF","Immune system"
"MACROPHAGES","TNF","Immune system"
"ADAPTIVE IMMUNE SYSTEM","ADAM17","Immune system"
"INNATE IMMUNE SYSTEM","ADAM17","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","ADAM17","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","ADAM17","Immune system"
"NEUTROPHIL","ADAM17","Immune system"
"T CELLS","ADAM17","Immune system"
"B CELLS","ADAM17","Immune system"
"INNATE IMMUNE SYSTEM","ADGRE2","Immune system"
"INNATE IMMUNE SYSTEM","APP","Immune system"
"INNATE IMMUNE SYSTEM","AZU1","Immune system"
"NEUTROPHIL","AZU1","Immune system"
"MONOCYTES","AZU1","Immune system"
"MACROPHAGES","AZU1","Immune system"
"ADAPTIVE IMMUNE SYSTEM","BAK1","Immune system"
"INNATE IMMUNE SYSTEM","BAK1","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","BAK1","Immune system"
"ADAPTIVE IMMUNE SYSTEM","BTN3A1","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","BTN3A1","Immune system"
"ADAPTIVE IMMUNE SYSTEM","CCNB2","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CCNB2","Immune system"
"T CELLS","CCNB2","Immune system"
"INNATE IMMUNE SYSTEM","CD177","Immune system"
"NEUTROPHIL","CD177","Immune system"
"INNATE IMMUNE SYSTEM","CDC42EP4","Immune system"
"ADAPTIVE IMMUNE SYSTEM","CDH17","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","CDH17","Immune system"
"B CELLS","CDH17","Immune system"
"ADAPTIVE IMMUNE SYSTEM","CEACAM21","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CEACAM21","Immune system"
"INNATE IMMUNE SYSTEM","CGAS","Immune system"
"ARPP","CGAS","Immune system"
"ADAPTIVE IMMUNE SYSTEM","CHD7","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CHD7","Immune system"
"ADAPTIVE IMMUNE SYSTEM","CLEC7A","Immune system"
"INNATE IMMUNE SYSTEM","CLEC7A","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CLEC7A","Immune system"
"INNATE IMMUNE SYSTEM","CRCP","Immune system"
"INNATE IMMUNE SYSTEM","CTSG","Immune system"
"NEUTROPHIL","CTSG","Immune system"
"MONOCYTES","CTSG","Immune system"
"INNATE IMMUNE SYSTEM","CYBB","Immune system"
"ADAPTIVE IMMUNE SYSTEM","DCLRE1C","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","DCLRE1C","Immune system"
"ADAPTIVE IMMUNE SYSTEM","DEFA1","Immune system"
"INNATE IMMUNE SYSTEM","DEFA1","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","DEFA1","Immune system"
"T CELLS","DEFA1","Immune system"
"INNATE IMMUNE SYSTEM","DEFA3","Immune system"
"ADAPTIVE IMMUNE SYSTEM","EIF2B3","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","EIF2B3","Immune system"
"INNATE IMMUNE SYSTEM","ELANE","Immune system"
"NEUTROPHIL","ELANE","Immune system"
"INFLAMMATION","ELANE","Immune system"
"ADAPTIVE IMMUNE SYSTEM","EPHB2","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","EPHB2","Immune system"
"B CELLS","EPHB2","Immune system"
"ADAPTIVE IMMUNE SYSTEM","ERBB2","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","ERBB2","Immune system"
"ADAPTIVE IMMUNE SYSTEM","ERMAP","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","ERMAP","Immune system"
"ADAPTIVE IMMUNE SYSTEM","EXOSC3","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","EXOSC3","Immune system"
"ADAPTIVE IMMUNE SYSTEM","GBA1","Immune system"
"INNATE IMMUNE SYSTEM","GBA1","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","GBA1","Immune system"
"ADAPTIVE IMMUNE SYSTEM","HLA-A","Immune system"
"INNATE IMMUNE SYSTEM","HLA-A","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","HLA-A","Immune system"
"ADAPTIVE IMMUNE SYSTEM","HLA-DQA1","Immune system"
"INNATE IMMUNE SYSTEM","HLA-DQA1","Immune system"
"ADAPTIVE IMMUNE SYSTEM","HLA-DRB4","Immune system"
"INNATE IMMUNE SYSTEM","HLA-DRB4","Immune system"
"ARPP","HLA-DRB4","Immune system"
"INNATE IMMUNE SYSTEM","HPX","Immune system"
"INNATE IMMUNE SYSTEM","IFI16","Immune system"
"INNATE IMMUNE SYSTEM","IFI27","Immune system"
"ANTIVIRAL AND INTERFERON","IFI27","Immune system"
"OTHER","IGF1R","Immune system"
"ADAPTIVE IMMUNE SYSTEM","IKBKG","Immune system"
"INNATE IMMUNE SYSTEM","IKBKG","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","IKBKG","Immune system"
"INNATE IMMUNE SYSTEM","IL34","Immune system"
"INNATE IMMUNE SYSTEM","IL5RA","Immune system"
"INFLAMMATION","IL5RA","Immune system"
"OTHER","IRF9","Immune system"
"INNATE IMMUNE SYSTEM","ITGA9","Immune system"
"NEUTROPHIL","ITGA9","Immune system"
"INNATE IMMUNE SYSTEM","KIF5B","Immune system"
"NK CELL","KIF5B","Immune system"
"ANTIVIRAL AND INTERFERON","KIF5B","Immune system"
"INNATE IMMUNE SYSTEM","KIR3DL1","Immune system"
"NK CELL","KIR3DL1","Immune system"
"INNATE IMMUNE SYSTEM","LCN2","Immune system"
"ADAPTIVE IMMUNE SYSTEM","LFNG","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","LFNG","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","LFNG","Immune system"
"T CELLS","LFNG","Immune system"
"B CELLS","LFNG","Immune system"
"INNATE IMMUNE SYSTEM","LRP1","Immune system"
"INNATE IMMUNE SYSTEM","MAP2K6","Immune system"
"ARPP","MAP2K6","Immune system"
"INNATE IMMUNE SYSTEM","MPO","Immune system"
"INNATE IMMUNE SYSTEM","MX2","Immune system"
"ADAPTIVE IMMUNE SYSTEM","MYB","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","MYB","Immune system"
"ADAPTIVE IMMUNE SYSTEM","NCKAP1L","Immune system"
"INNATE IMMUNE SYSTEM","NCKAP1L","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","NCKAP1L","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","NCKAP1L","Immune system"
"NEUTROPHIL","NCKAP1L","Immune system"
"T CELLS","NCKAP1L","Immune system"
"B CELLS","NCKAP1L","Immune system"
"INNATE IMMUNE SYSTEM","NMB","Immune system"
"ANTIVIRAL AND INTERFERON","NMB","Immune system"
"ADAPTIVE IMMUNE SYSTEM","NOTCH2","Immune system"
"INNATE IMMUNE SYSTEM","NOTCH2","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","NOTCH2","Immune system"
"B CELLS","NOTCH2","Immune system"
"DENDRITIC CELLS","NOTCH2","Immune system"
"INFLAMMATION","NOTCH2","Immune system"
"ADAPTIVE IMMUNE SYSTEM","NRARP","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","NRARP","Immune system"
"T CELLS","NRARP","Immune system"
"INNATE IMMUNE SYSTEM","OTUD4","Immune system"
"INNATE IMMUNE SYSTEM","PDE12","Immune system"
"ANTIVIRAL AND INTERFERON","PDE12","Immune system"
"INNATE IMMUNE SYSTEM","PIK3AP1","Immune system"
"ARPP","PIK3AP1","Immune system"
"ADAPTIVE IMMUNE SYSTEM","PIK3R3","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","PIK3R3","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","PIK3R3","Immune system"
"OTHER","PIK3R6","Immune system"
"INNATE IMMUNE SYSTEM","PML","Immune system"
"INNATE IMMUNE SYSTEM","POLR3K","Immune system"
"INNATE IMMUNE SYSTEM","PPARG","Immune system"
"INNATE IMMUNE SYSTEM","PRKD1","Immune system"
"INNATE IMMUNE SYSTEM","PRTN3","Immune system"
"NEUTROPHIL","PRTN3","Immune system"
"OTHER","PTN","Immune system"
"ADAPTIVE IMMUNE SYSTEM","PTX3","Immune system"
"INNATE IMMUNE SYSTEM","PTX3","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","PTX3","Immune system"
"B CELLS","PTX3","Immune system"
"ADAPTIVE IMMUNE SYSTEM","RBPJ","Immune system"
"INNATE IMMUNE SYSTEM","RBPJ","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","RBPJ","Immune system"
"B CELLS","RBPJ","Immune system"
"DENDRITIC CELLS","RBPJ","Immune system"
"INFLAMMATION","RBPJ","Immune system"
"ADAPTIVE IMMUNE SYSTEM","RFTN1","Immune system"
"INNATE IMMUNE SYSTEM","RFTN1","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","RFTN1","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","RFTN1","Immune system"
"OTHER","RO60","Immune system"
"INNATE IMMUNE SYSTEM","S100A13","Immune system"
"MAST CELL","S100A13","Immune system"
"ADAPTIVE IMMUNE SYSTEM","SLC39A7","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","SLC39A7","Immune system"
"INNATE IMMUNE SYSTEM","SNAP23","Immune system"
"MAST CELL","SNAP23","Immune system"
"ADAPTIVE IMMUNE SYSTEM","SOS2","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","SOS2","Immune system"
"B CELLS","SOS2","Immune system"
"ADAPTIVE IMMUNE SYSTEM","TARM1","Immune system"
"INNATE IMMUNE SYSTEM","TARM1","Immune system"
"OTHER","THBS1","Immune system"
"INNATE IMMUNE SYSTEM","TIRAP","Immune system"
"ARPP","TIRAP","Immune system"
"INNATE IMMUNE SYSTEM","TRIM14","Immune system"
"INNATE IMMUNE SYSTEM","TRIM21","Immune system"
"INNATE IMMUNE SYSTEM","TRPM2","Immune system"
"INNATE IMMUNE SYSTEM","UNC93B1","Immune system"
"INNATE IMMUNE SYSTEM","ZBP1","Immune system"
"ADAPTIVE IMMUNE SYSTEM","ATM","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","ATM","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","ATM","Immune system"
"ADAPTIVE IMMUNE SYSTEM","BCL2","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","BCL2","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","BCL2","Immune system"
"T CELLS","BCL2","Immune system"
"B CELLS","BCL2","Immune system"
"ADAPTIVE IMMUNE SYSTEM","BLK","Immune system"
"INNATE IMMUNE SYSTEM","BLK","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","BLK","Immune system"
"ADAPTIVE IMMUNE SYSTEM","BLNK","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","BLNK","Immune system"
"OTHER","BMI1","Immune system"
"ADAPTIVE IMMUNE SYSTEM","BTLA","Immune system"
"ADAPTIVE IMMUNE SYSTEM","BTNL9","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","BTNL9","Immune system"
"T CELLS","BTNL9","Immune system"
"ADAPTIVE IMMUNE SYSTEM","CCR6","Immune system"
"INNATE IMMUNE SYSTEM","CCR6","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CCR6","Immune system"
"ADAPTIVE IMMUNE SYSTEM","CD160","Immune system"
"INNATE IMMUNE SYSTEM","CD160","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CD160","Immune system"
"T CELLS","CD160","Immune system"
"ADAPTIVE IMMUNE SYSTEM","CD180","Immune system"
"INNATE IMMUNE SYSTEM","CD180","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","CD180","Immune system"
"ADAPTIVE IMMUNE SYSTEM","CD27","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","CD27","Immune system"
"B CELLS","CD27","Immune system"
"IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE","CD27","Immune system"
"ADAPTIVE IMMUNE SYSTEM","CD40","Immune system"
"INNATE IMMUNE SYSTEM","CD40","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","CD40","Immune system"
"B CELLS","CD40","Immune system"
"ARPP","CD40","Immune system"
"INNATE IMMUNE SYSTEM","CLU","Immune system"
"COMPLEMENT IMMUNE SYSTEM","CLU","Immune system"
"ADAPTIVE IMMUNE SYSTEM","CR2","Immune system"
"INNATE IMMUNE SYSTEM","CR2","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","CR2","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","CR2","Immune system"
"COMPLEMENT IMMUNE SYSTEM","CR2","Immune system"
"T CELLS","CR2","Immune system"
"B CELLS","CR2","Immune system"
"INNATE IMMUNE SYSTEM","DDX21","Immune system"
"INNATE IMMUNE SYSTEM","DDX3X","Immune system"
"ADAPTIVE IMMUNE SYSTEM","DOCK10","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","DOCK10","Immune system"
"ADAPTIVE IMMUNE SYSTEM","DPP4","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","DPP4","Immune system"
"T CELLS","DPP4","Immune system"
"ADAPTIVE IMMUNE SYSTEM","FCGR2B","Immune system"
"INNATE IMMUNE SYSTEM","FCGR2B","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","FCGR2B","Immune system"
"B CELLS","FCGR2B","Immune system"
"ARPP","FCGR2B","Immune system"
"IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE","FCGR2B","Immune system"
"ADAPTIVE IMMUNE SYSTEM","FGA","Immune system"
"INNATE IMMUNE SYSTEM","FGA","Immune system"
"ADAPTIVE IMMUNE SYSTEM","FOXE1","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","FOXE1","Immune system"
"ADAPTIVE IMMUNE SYSTEM","FOXP1","Immune system"
"INNATE IMMUNE SYSTEM","FOXP1","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","FOXP1","Immune system"
"MONOCYTES","FOXP1","Immune system"
"MACROPHAGES","FOXP1","Immune system"
"INNATE IMMUNE SYSTEM","G3BP2","Immune system"
"ADAPTIVE IMMUNE SYSTEM","GPR18","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","GPR18","Immune system"
"ADAPTIVE IMMUNE SYSTEM","GPR183","Immune system"
"INNATE IMMUNE SYSTEM","GPR183","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","GPR183","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","GPR183","Immune system"
"T CELLS","GPR183","Immune system"
"B CELLS","GPR183","Immune system"
"DENDRITIC CELLS","GPR183","Immune system"
"ADAPTIVE IMMUNE SYSTEM","HLA-DOB","Immune system"
"INNATE IMMUNE SYSTEM","HLA-DOB","Immune system"
"ARPP","HLA-DOB","Immune system"
"ADAPTIVE IMMUNE SYSTEM","HLA-DQB1","Immune system"
"INNATE IMMUNE SYSTEM","HLA-DQB1","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","HLA-DQB1","Immune system"
"ADAPTIVE IMMUNE SYSTEM","HLA-DRB1","Immune system"
"INNATE IMMUNE SYSTEM","HLA-DRB1","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","HLA-DRB1","Immune system"
"ADAPTIVE IMMUNE SYSTEM","HLA-DRB3","Immune system"
"INNATE IMMUNE SYSTEM","HLA-DRB3","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","HLA-DRB3","Immune system"
"T CELLS","HLA-DRB3","Immune system"
"ARPP","HLA-DRB3","Immune system"
"DENDRITIC CELLS","HLA-DRB3","Immune system"
"ADAPTIVE IMMUNE SYSTEM","HMGB1","Immune system"
"INNATE IMMUNE SYSTEM","HMGB1","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","HMGB1","Immune system"
"NEUTROPHIL","HMGB1","Immune system"
"DENDRITIC CELLS","HMGB1","Immune system"
"INFLAMMATION","HMGB1","Immune system"
"ADAPTIVE IMMUNE SYSTEM","HSPD1","Immune system"
"INNATE IMMUNE SYSTEM","HSPD1","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","HSPD1","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","HSPD1","Immune system"
"T CELLS","HSPD1","Immune system"
"B CELLS","HSPD1","Immune system"
"ARPP","HSPD1","Immune system"
"ADAPTIVE IMMUNE SYSTEM","IKZF1","Immune system"
"ADAPTIVE IMMUNE SYSTEM","IL7","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","IL7","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","IL7","Immune system"
"T CELLS","IL7","Immune system"
"B CELLS","IL7","Immune system"
"ADAPTIVE IMMUNE SYSTEM","IL7R","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","IL7R","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","IL7R","Immune system"
"T CELLS","IL7R","Immune system"
"B CELLS","IL7R","Immune system"
"OTHER","IRAK1BP1","Immune system"
"ADAPTIVE IMMUNE SYSTEM","IRF4","Immune system"
"INNATE IMMUNE SYSTEM","IRF4","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","IRF4","Immune system"
"ADAPTIVE IMMUNE SYSTEM","IRF8","Immune system"
"INNATE IMMUNE SYSTEM","IRF8","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","IRF8","Immune system"
"B CELLS","IRF8","Immune system"
"ANTIVIRAL AND INTERFERON","IRF8","Immune system"
"DENDRITIC CELLS","IRF8","Immune system"
"OTHER","ITGA6","Immune system"
"ADAPTIVE IMMUNE SYSTEM","ITM2A","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","ITM2A","Immune system"
"ADAPTIVE IMMUNE SYSTEM","KHDRBS1","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","KHDRBS1","Immune system"
"T CELLS","KHDRBS1","Immune system"
"ADAPTIVE IMMUNE SYSTEM","LEF1","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","LEF1","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","LEF1","Immune system"
"ADAPTIVE IMMUNE SYSTEM","MALT1","Immune system"
"INNATE IMMUNE SYSTEM","MALT1","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","MALT1","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","MALT1","Immune system"
"INNATE IMMUNE SYSTEM","MATR3","Immune system"
"INNATE IMMUNE SYSTEM","MID2","Immune system"
"INNATE IMMUNE SYSTEM","PAK3","Immune system"
"INNATE IMMUNE SYSTEM","PDGFB","Immune system"
"MONOCYTES","PDGFB","Immune system"
"ADAPTIVE IMMUNE SYSTEM","POU2AF1","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","POU2AF1","Immune system"
"INNATE IMMUNE SYSTEM","PPP6C","Immune system"
"ADAPTIVE IMMUNE SYSTEM","PURA","Immune system"
"ADAPTIVE IMMUNE SYSTEM","RABL3","Immune system"
"INNATE IMMUNE SYSTEM","RABL3","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","RABL3","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","RABL3","Immune system"
"NK CELL","RABL3","Immune system"
"ADAPTIVE IMMUNE SYSTEM","RASGRP1","Immune system"
"INNATE IMMUNE SYSTEM","RASGRP1","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","RASGRP1","Immune system"
"HUMORAL ADAPTIVE IMMUNE SYSTEM","RASGRP1","Immune system"
"NK CELL","RASGRP1","Immune system"
"MAST CELL","RASGRP1","Immune system"
"T CELLS","RASGRP1","Immune system"
"B CELLS","RASGRP1","Immune system"
"INFLAMMATION","RASGRP1","Immune system"
"INNATE IMMUNE SYSTEM","RNF185","Immune system"
"ADAPTIVE IMMUNE SYSTEM","RORA","Immune system"
"CELLULAR ADAPTIVE IMMUNE SYSTEM","RORA","Immune system"
